relationship_id,case_id,source_entity_id,source_entity_type,relationship_type,target_entity_id,target_entity_type,start_time,end_time,confidence,source_document_id,verified,verification_status
REL0095798,C005200,C005200,Case,HAS_EVIDENCE,EVD0007401,Evidence,2022-05-04 06:31:07,,0.975,,true,Verified
REL0095799,C001198,C001198,Case,HAS_EVIDENCE,EVD0004997,Evidence,2021-07-20 04:07:40,,0.956,,true,Verified
REL0095800,C004468,C004468,Case,HAS_EVIDENCE,EVD0002003,Evidence,2023-10-01 01:06:50,,0.916,,false,Review Required
REL0095801,C009287,C009287,Case,HAS_EVIDENCE,EVD0002020,Evidence,2019-12-20 06:05:42,,0.972,,true,Verified
REL0095802,C003217,C003217,Case,HAS_EVIDENCE,EVD0007863,Evidence,2021-12-26 23:18:53,,0.945,,false,Review Required
REL0095803,C003190,C003190,Case,HAS_EVIDENCE,EVD0006764,Evidence,2025-07-27 17:31:43,,0.951,,true,Verified
REL0095804,C005855,C005855,Case,HAS_EVIDENCE,EVD0007061,Evidence,2026-01-01 04:37:46,,0.926,,false,Review Required
REL0095805,C008679,C008679,Case,HAS_EVIDENCE,EVD0006587,Evidence,2020-01-14 11:03:26,,0.971,,true,Verified
REL0095806,C000568,C000568,Case,HAS_EVIDENCE,EVD0006314,Evidence,2020-12-08 08:51:43,,0.959,,true,Verified
REL0095807,C006374,C006374,Case,HAS_EVIDENCE,EVD0009096,Evidence,2025-10-13 17:50:25,,0.94,,false,Review Required
REL0095808,C008914,C008914,Case,HAS_EVIDENCE,EVD0005396,Evidence,2023-09-29 12:37:40,,0.989,,true,Verified
REL0095809,C002564,C002564,Case,HAS_EVIDENCE,EVD0004825,Evidence,2022-01-24 13:14:23,,0.919,,false,Review Required
REL0095810,C009084,C009084,Case,HAS_EVIDENCE,EVD0001437,Evidence,2022-06-05 20:15:18,,0.925,,false,Review Required
REL0095811,C001812,C001812,Case,HAS_EVIDENCE,EVD0002568,Evidence,2024-08-22 16:00:45,,0.942,,false,Review Required
REL0095812,C001049,C001049,Case,HAS_EVIDENCE,EVD0008381,Evidence,2023-01-19 03:12:03,,0.985,,true,Verified
REL0095813,C009285,C009285,Case,HAS_EVIDENCE,EVD0001546,Evidence,2020-06-11 19:07:48,,0.965,,true,Verified
REL0095814,C001271,C001271,Case,HAS_EVIDENCE,EVD0008412,Evidence,2024-03-14 21:12:35,,0.982,,true,Verified
REL0095815,C004335,C004335,Case,HAS_EVIDENCE,EVD0002669,Evidence,2025-12-16 18:29:09,,0.958,,true,Verified
REL0095816,C007804,C007804,Case,HAS_EVIDENCE,EVD0005349,Evidence,2021-08-20 22:40:47,,0.979,,true,Verified
REL0095817,C000968,C000968,Case,HAS_EVIDENCE,EVD0004436,Evidence,2024-04-01 00:49:33,,0.933,,false,Review Required
REL0095818,C009983,C009983,Case,HAS_EVIDENCE,EVD0007570,Evidence,2024-09-24 20:12:28,,0.941,,false,Review Required
REL0095819,C001646,C001646,Case,HAS_EVIDENCE,EVD0001168,Evidence,2026-04-07 04:47:41,,0.985,,true,Verified
REL0095820,C002918,C002918,Case,HAS_EVIDENCE,EVD0006515,Evidence,2023-10-29 10:12:57,,0.91,,false,Review Required
REL0095821,C009844,C009844,Case,HAS_EVIDENCE,EVD0002709,Evidence,2024-12-16 01:19:53,,0.926,,false,Review Required
REL0095822,C005658,C005658,Case,HAS_EVIDENCE,EVD0005171,Evidence,2024-01-15 16:39:51,,0.909,,false,Review Required
REL0095823,C009150,C009150,Case,HAS_EVIDENCE,EVD0008285,Evidence,2022-06-01 21:40:26,,0.901,,false,Review Required
REL0095824,C001670,C001670,Case,HAS_EVIDENCE,EVD0008443,Evidence,2024-09-26 12:22:23,,0.921,,false,Review Required
REL0095825,C004723,C004723,Case,HAS_EVIDENCE,EVD0005057,Evidence,2022-08-04 21:45:47,,0.92,,false,Review Required
REL0095826,C006628,C006628,Case,HAS_EVIDENCE,EVD0007543,Evidence,2020-09-01 10:40:59,,0.912,,false,Review Required
REL0095827,C001568,C001568,Case,HAS_EVIDENCE,EVD0000166,Evidence,2022-08-26 17:23:50,,0.948,,false,Review Required
REL0095828,C005446,C005446,Case,HAS_EVIDENCE,EVD0004347,Evidence,2025-09-27 04:39:19,,0.955,,true,Verified
REL0095829,C004668,C004668,Case,HAS_EVIDENCE,EVD0001949,Evidence,2021-05-07 11:21:37,,0.97,,true,Verified
REL0095830,C009421,C009421,Case,HAS_EVIDENCE,EVD0006466,Evidence,2024-09-20 17:06:30,,0.975,,true,Verified
REL0095831,C005559,C005559,Case,HAS_EVIDENCE,EVD0003311,Evidence,2026-07-12 17:05:51,,0.945,,false,Review Required
REL0095832,C008257,C008257,Case,HAS_EVIDENCE,EVD0006092,Evidence,2023-07-23 15:51:11,,0.959,,true,Verified
REL0095833,C004463,C004463,Case,HAS_EVIDENCE,EVD0003767,Evidence,2022-03-26 07:20:49,,0.903,,false,Review Required
REL0095834,C003248,C003248,Case,HAS_EVIDENCE,EVD0000004,Evidence,2020-03-05 08:49:32,,0.904,,false,Review Required
REL0095835,C004353,C004353,Case,HAS_EVIDENCE,EVD0003068,Evidence,2023-04-22 17:13:09,,0.978,,true,Verified
REL0095836,C006491,C006491,Case,HAS_EVIDENCE,EVD0004495,Evidence,2024-10-15 05:10:49,,0.91,,false,Review Required
REL0095837,C002752,C002752,Case,HAS_EVIDENCE,EVD0006429,Evidence,2022-07-03 15:29:14,,0.981,,true,Verified
REL0095838,C006527,C006527,Case,HAS_EVIDENCE,EVD0005153,Evidence,2024-01-11 01:38:54,,0.967,,true,Verified
REL0095839,C007335,C007335,Case,HAS_EVIDENCE,EVD0008174,Evidence,2026-01-30 15:36:08,,0.955,,true,Verified
REL0095840,C005795,C005795,Case,HAS_EVIDENCE,EVD0006342,Evidence,2024-09-16 17:51:45,,0.911,,false,Review Required
REL0095841,C006354,C006354,Case,HAS_EVIDENCE,EVD0001727,Evidence,2022-04-07 18:46:14,,0.959,,true,Verified
REL0095842,C002615,C002615,Case,HAS_EVIDENCE,EVD0009014,Evidence,2022-03-06 19:29:21,,0.948,,false,Review Required
REL0095843,C004993,C004993,Case,HAS_EVIDENCE,EVD0002904,Evidence,2020-05-01 03:56:42,,0.921,,false,Review Required
REL0095844,C002275,C002275,Case,HAS_EVIDENCE,EVD0009957,Evidence,2019-05-08 07:11:22,,0.978,,true,Verified
REL0095845,C003908,C003908,Case,HAS_EVIDENCE,EVD0000735,Evidence,2022-10-25 15:44:59,,0.978,,true,Verified
REL0095846,C000661,C000661,Case,HAS_EVIDENCE,EVD0006393,Evidence,2023-03-18 12:58:08,,0.971,,true,Verified
REL0095847,C002025,C002025,Case,HAS_EVIDENCE,EVD0002784,Evidence,2023-04-01 15:46:45,,0.96,,true,Verified
REL0095848,C002260,C002260,Case,HAS_EVIDENCE,EVD0006734,Evidence,2024-07-22 11:05:31,,0.983,,true,Verified
REL0095849,C000815,C000815,Case,HAS_EVIDENCE,EVD0009738,Evidence,2021-06-30 20:48:46,,0.947,,false,Review Required
REL0095850,C005423,C005423,Case,HAS_EVIDENCE,EVD0001856,Evidence,2025-12-03 14:10:11,,0.92,,false,Review Required
REL0095851,C007567,C007567,Case,HAS_EVIDENCE,EVD0004009,Evidence,2022-12-09 10:53:33,,0.958,,true,Verified
REL0095852,C001023,C001023,Case,HAS_EVIDENCE,EVD0001042,Evidence,2026-08-24 21:03:06,,0.967,,true,Verified
REL0095853,C004796,C004796,Case,HAS_EVIDENCE,EVD0001962,Evidence,2021-03-07 18:35:25,,0.91,,false,Review Required
REL0095854,C005570,C005570,Case,HAS_EVIDENCE,EVD0002922,Evidence,2023-02-19 21:17:03,,0.972,,true,Verified
REL0095855,C004892,C004892,Case,HAS_EVIDENCE,EVD0007411,Evidence,2020-05-22 00:44:02,,0.971,,true,Verified
REL0095856,C004225,C004225,Case,HAS_EVIDENCE,EVD0002440,Evidence,2023-10-22 00:11:20,,0.97,,true,Verified
REL0095857,C006388,C006388,Case,HAS_EVIDENCE,EVD0001780,Evidence,2026-02-14 07:24:57,,0.953,,true,Verified
REL0095858,C001922,C001922,Case,HAS_EVIDENCE,EVD0000065,Evidence,2025-08-30 13:05:17,,0.932,,false,Review Required
REL0095859,C008072,C008072,Case,HAS_EVIDENCE,EVD0008253,Evidence,2021-10-01 21:36:03,,0.986,,true,Verified
REL0095860,C007829,C007829,Case,HAS_EVIDENCE,EVD0007742,Evidence,2019-03-03 23:16:44,,0.958,,true,Verified
REL0095861,C007861,C007861,Case,HAS_EVIDENCE,EVD0002073,Evidence,2025-10-25 18:56:52,,0.974,,true,Verified
REL0095862,C008933,C008933,Case,HAS_EVIDENCE,EVD0005909,Evidence,2026-02-03 07:42:54,,0.949,,false,Review Required
REL0095863,C004856,C004856,Case,HAS_EVIDENCE,EVD0003541,Evidence,2025-03-30 23:42:21,,0.975,,true,Verified
REL0095864,C007140,C007140,Case,HAS_EVIDENCE,EVD0005447,Evidence,2019-02-12 15:36:25,,0.937,,false,Review Required
REL0095865,C003599,C003599,Case,HAS_EVIDENCE,EVD0005186,Evidence,2021-02-10 01:05:33,,0.972,,true,Verified
REL0095866,C000123,C000123,Case,HAS_EVIDENCE,EVD0008864,Evidence,2026-05-24 21:10:53,,0.963,,true,Verified
REL0095867,C007062,C007062,Case,HAS_EVIDENCE,EVD0009456,Evidence,2020-01-24 11:23:24,,0.986,,true,Verified
REL0095868,C002392,C002392,Case,HAS_EVIDENCE,EVD0004945,Evidence,2025-01-04 01:55:32,,0.927,,false,Review Required
REL0095869,C003679,C003679,Case,HAS_EVIDENCE,EVD0001382,Evidence,2021-10-21 21:43:29,,0.983,,true,Verified
REL0095870,C007428,C007428,Case,HAS_EVIDENCE,EVD0008282,Evidence,2023-10-30 09:39:04,,0.959,,true,Verified
REL0095871,C000074,C000074,Case,HAS_EVIDENCE,EVD0006593,Evidence,2021-05-27 05:57:08,,0.986,,true,Verified
REL0095872,C002476,C002476,Case,HAS_EVIDENCE,EVD0004179,Evidence,2021-05-23 00:14:20,,0.908,,false,Review Required
REL0095873,C004734,C004734,Case,HAS_EVIDENCE,EVD0006841,Evidence,2020-03-01 13:43:51,,0.939,,false,Review Required
REL0095874,C009724,C009724,Case,HAS_EVIDENCE,EVD0005184,Evidence,2022-04-13 20:14:11,,0.955,,true,Verified
REL0095875,C004812,C004812,Case,HAS_EVIDENCE,EVD0005302,Evidence,2022-07-24 19:10:50,,0.974,,true,Verified
REL0095876,C007324,C007324,Case,HAS_EVIDENCE,EVD0008067,Evidence,2019-06-04 11:56:36,,0.977,,true,Verified
REL0095877,C009226,C009226,Case,HAS_EVIDENCE,EVD0008783,Evidence,2020-03-14 14:07:55,,0.974,,true,Verified
REL0095878,C009023,C009023,Case,HAS_EVIDENCE,EVD0008481,Evidence,2022-02-19 21:29:45,,0.944,,false,Review Required
REL0095879,C008663,C008663,Case,HAS_EVIDENCE,EVD0001609,Evidence,2023-04-07 23:39:02,,0.973,,true,Verified
REL0095880,C007299,C007299,Case,HAS_EVIDENCE,EVD0000769,Evidence,2022-06-25 23:55:35,,0.923,,false,Review Required
REL0095881,C008418,C008418,Case,HAS_EVIDENCE,EVD0000711,Evidence,2019-01-07 10:53:17,,0.972,,true,Verified
REL0095882,C008964,C008964,Case,HAS_EVIDENCE,EVD0000289,Evidence,2024-09-14 05:21:37,,0.925,,false,Review Required
REL0095883,C005824,C005824,Case,HAS_EVIDENCE,EVD0009301,Evidence,2020-04-04 09:03:55,,0.987,,true,Verified
REL0095884,C001790,C001790,Case,HAS_EVIDENCE,EVD0001346,Evidence,2024-06-13 23:13:24,,0.962,,true,Verified
REL0095885,C002651,C002651,Case,HAS_EVIDENCE,EVD0003927,Evidence,2020-08-07 08:13:22,,0.919,,false,Review Required
REL0095886,C003386,C003386,Case,HAS_EVIDENCE,EVD0005435,Evidence,2023-01-12 18:13:55,,0.956,,true,Verified
REL0095887,C006993,C006993,Case,HAS_EVIDENCE,EVD0006773,Evidence,2019-01-28 19:44:16,,0.92,,false,Review Required
REL0095888,C006519,C006519,Case,HAS_EVIDENCE,EVD0005594,Evidence,2019-08-14 03:13:00,,0.925,,false,Review Required
REL0095889,C008077,C008077,Case,HAS_EVIDENCE,EVD0007326,Evidence,2025-07-04 16:02:53,,0.939,,false,Review Required
REL0095890,C008077,C008077,Case,HAS_EVIDENCE,EVD0003457,Evidence,2025-12-27 17:45:06,,0.944,,false,Review Required
REL0095891,C002647,C002647,Case,HAS_EVIDENCE,EVD0003182,Evidence,2024-09-18 21:41:33,,0.971,,true,Verified
REL0095892,C005232,C005232,Case,HAS_EVIDENCE,EVD0001563,Evidence,2024-09-04 12:27:59,,0.939,,false,Review Required
REL0095893,C006630,C006630,Case,HAS_EVIDENCE,EVD0008357,Evidence,2020-12-26 09:02:15,,0.936,,false,Review Required
REL0095894,C005023,C005023,Case,HAS_EVIDENCE,EVD0002108,Evidence,2019-04-18 18:53:10,,0.948,,false,Review Required
REL0095895,C002085,C002085,Case,HAS_EVIDENCE,EVD0002175,Evidence,2024-08-12 05:28:03,,0.947,,false,Review Required
REL0095896,C009606,C009606,Case,HAS_EVIDENCE,EVD0004188,Evidence,2022-08-09 20:05:47,,0.934,,false,Review Required
REL0095897,C008063,C008063,Case,HAS_EVIDENCE,EVD0008625,Evidence,2026-07-21 01:11:54,,0.92,,false,Review Required
REL0095898,C003276,C003276,Case,HAS_EVIDENCE,EVD0008126,Evidence,2023-11-22 20:30:20,,0.902,,false,Review Required
REL0095899,C001575,C001575,Case,HAS_EVIDENCE,EVD0006947,Evidence,2022-07-01 18:18:57,,0.936,,false,Review Required
REL0095900,C006404,C006404,Case,HAS_EVIDENCE,EVD0009572,Evidence,2023-08-20 09:18:42,,0.969,,true,Verified
REL0095901,C006933,C006933,Case,HAS_EVIDENCE,EVD0005875,Evidence,2024-07-25 01:44:06,,0.91,,false,Review Required
REL0095902,C009417,C009417,Case,HAS_EVIDENCE,EVD0000130,Evidence,2026-04-13 05:21:42,,0.984,,true,Verified
REL0095903,C009081,C009081,Case,HAS_EVIDENCE,EVD0007819,Evidence,2019-11-30 21:14:24,,0.917,,false,Review Required
REL0095904,C007624,C007624,Case,HAS_EVIDENCE,EVD0000167,Evidence,2025-04-03 12:27:53,,0.973,,true,Verified
REL0095905,C002712,C002712,Case,HAS_EVIDENCE,EVD0000924,Evidence,2024-04-22 19:30:53,,0.934,,false,Review Required
REL0095906,C001289,C001289,Case,HAS_EVIDENCE,EVD0005151,Evidence,2025-05-09 21:21:33,,0.905,,false,Review Required
REL0095907,C006030,C006030,Case,HAS_EVIDENCE,EVD0000846,Evidence,2019-01-09 14:21:03,,0.94,,false,Review Required
REL0095908,C002979,C002979,Case,HAS_EVIDENCE,EVD0005420,Evidence,2023-08-14 07:41:56,,0.971,,true,Verified
REL0095909,C003739,C003739,Case,HAS_EVIDENCE,EVD0000601,Evidence,2025-01-30 06:08:00,,0.931,,false,Review Required
REL0095910,C005697,C005697,Case,HAS_EVIDENCE,EVD0000426,Evidence,2023-10-11 16:41:22,,0.94,,false,Review Required
REL0095911,C002865,C002865,Case,HAS_EVIDENCE,EVD0006088,Evidence,2025-09-19 20:47:58,,0.95,,true,Verified
REL0095912,C009707,C009707,Case,HAS_EVIDENCE,EVD0004885,Evidence,2025-02-13 23:33:06,,0.928,,false,Review Required
REL0095913,C001946,C001946,Case,HAS_EVIDENCE,EVD0001315,Evidence,2022-06-19 20:26:47,,0.98,,true,Verified
REL0095914,C000407,C000407,Case,HAS_EVIDENCE,EVD0005867,Evidence,2023-10-28 16:14:40,,0.924,,false,Review Required
REL0095915,C000813,C000813,Case,HAS_EVIDENCE,EVD0009112,Evidence,2019-12-24 05:11:10,,0.984,,true,Verified
REL0095916,C009149,C009149,Case,HAS_EVIDENCE,EVD0001449,Evidence,2019-12-17 21:55:07,,0.95,,true,Verified
REL0095917,C009102,C009102,Case,HAS_EVIDENCE,EVD0003087,Evidence,2022-09-11 05:32:33,,0.958,,true,Verified
REL0095918,C000382,C000382,Case,HAS_EVIDENCE,EVD0007042,Evidence,2020-04-17 08:45:04,,0.926,,false,Review Required
REL0095919,C006771,C006771,Case,HAS_EVIDENCE,EVD0000165,Evidence,2025-07-28 19:59:41,,0.93,,false,Review Required
REL0095920,C008048,C008048,Case,HAS_EVIDENCE,EVD0000452,Evidence,2022-06-21 23:12:18,,0.954,,true,Verified
REL0095921,C008411,C008411,Case,HAS_EVIDENCE,EVD0007062,Evidence,2026-03-09 07:29:02,,0.971,,true,Verified
REL0095922,C003811,C003811,Case,HAS_EVIDENCE,EVD0003675,Evidence,2020-06-04 14:24:52,,0.916,,false,Review Required
REL0095923,C000703,C000703,Case,HAS_EVIDENCE,EVD0002881,Evidence,2022-06-19 15:04:03,,0.934,,false,Review Required
REL0095924,C006574,C006574,Case,HAS_EVIDENCE,EVD0004621,Evidence,2021-08-02 11:18:50,,0.989,,true,Verified
REL0095925,C004668,C004668,Case,HAS_EVIDENCE,EVD0005827,Evidence,2025-05-31 04:56:36,,0.946,,false,Review Required
REL0095926,C001026,C001026,Case,HAS_EVIDENCE,EVD0000489,Evidence,2020-12-03 02:19:55,,0.983,,true,Verified
REL0095927,C001427,C001427,Case,HAS_EVIDENCE,EVD0005040,Evidence,2025-04-04 01:10:02,,0.973,,true,Verified
REL0095928,C007884,C007884,Case,HAS_EVIDENCE,EVD0007737,Evidence,2020-03-12 21:03:32,,0.908,,false,Review Required
REL0095929,C007800,C007800,Case,HAS_EVIDENCE,EVD0009043,Evidence,2025-11-30 00:44:01,,0.915,,false,Review Required
REL0095930,C004824,C004824,Case,HAS_EVIDENCE,EVD0000201,Evidence,2024-12-23 07:16:30,,0.933,,false,Review Required
REL0095931,C008702,C008702,Case,HAS_EVIDENCE,EVD0006106,Evidence,2024-11-02 03:08:07,,0.931,,false,Review Required
REL0095932,C008363,C008363,Case,HAS_EVIDENCE,EVD0007457,Evidence,2023-01-08 18:50:07,,0.939,,false,Review Required
REL0095933,C005298,C005298,Case,HAS_EVIDENCE,EVD0003217,Evidence,2022-03-01 08:01:39,,0.978,,true,Verified
REL0095934,C001816,C001816,Case,HAS_EVIDENCE,EVD0009373,Evidence,2020-03-01 19:21:04,,0.927,,false,Review Required
REL0095935,C009305,C009305,Case,HAS_EVIDENCE,EVD0008895,Evidence,2026-02-23 18:45:41,,0.924,,false,Review Required
REL0095936,C009845,C009845,Case,HAS_EVIDENCE,EVD0005562,Evidence,2025-07-17 01:02:52,,0.911,,false,Review Required
REL0095937,C006301,C006301,Case,HAS_EVIDENCE,EVD0004529,Evidence,2023-10-29 23:00:34,,0.959,,true,Verified
REL0095938,C002835,C002835,Case,HAS_EVIDENCE,EVD0009121,Evidence,2020-04-07 15:57:18,,0.954,,true,Verified
REL0095939,C006603,C006603,Case,HAS_EVIDENCE,EVD0009990,Evidence,2025-11-16 22:12:17,,0.977,,true,Verified
REL0095940,C006955,C006955,Case,HAS_EVIDENCE,EVD0002539,Evidence,2023-01-14 03:12:58,,0.94,,false,Review Required
REL0095941,C008823,C008823,Case,HAS_EVIDENCE,EVD0001260,Evidence,2021-01-13 20:34:19,,0.989,,true,Verified
REL0095942,C001189,C001189,Case,HAS_EVIDENCE,EVD0009594,Evidence,2023-02-08 23:29:47,,0.94,,false,Review Required
REL0095943,C001250,C001250,Case,HAS_EVIDENCE,EVD0006055,Evidence,2021-03-04 04:58:03,,0.9,,false,Review Required
REL0095944,C009770,C009770,Case,HAS_EVIDENCE,EVD0009408,Evidence,2020-09-26 17:32:40,,0.913,,false,Review Required
REL0095945,C002108,C002108,Case,HAS_EVIDENCE,EVD0000105,Evidence,2023-03-18 22:54:48,,0.936,,false,Review Required
REL0095946,C008211,C008211,Case,HAS_EVIDENCE,EVD0002227,Evidence,2024-10-01 22:25:28,,0.902,,false,Review Required
REL0095947,C000667,C000667,Case,HAS_EVIDENCE,EVD0007998,Evidence,2019-04-27 12:46:11,,0.969,,true,Verified
REL0095948,C000218,C000218,Case,HAS_EVIDENCE,EVD0007015,Evidence,2026-06-13 00:10:49,,0.915,,false,Review Required
REL0095949,C003491,C003491,Case,HAS_EVIDENCE,EVD0007710,Evidence,2019-05-25 09:45:33,,0.906,,false,Review Required
REL0095950,C001955,C001955,Case,HAS_EVIDENCE,EVD0007587,Evidence,2020-03-28 16:06:27,,0.918,,false,Review Required
REL0095951,C002764,C002764,Case,HAS_EVIDENCE,EVD0005803,Evidence,2022-10-23 18:10:11,,0.901,,false,Review Required
REL0095952,C003097,C003097,Case,HAS_EVIDENCE,EVD0004858,Evidence,2024-11-27 23:04:22,,0.938,,false,Review Required
REL0095953,C002074,C002074,Case,HAS_EVIDENCE,EVD0000373,Evidence,2023-02-02 01:30:46,,0.909,,false,Review Required
REL0095954,C009084,C009084,Case,HAS_EVIDENCE,EVD0001437,Evidence,2022-06-05 20:15:18,,0.984,,true,Verified
REL0095955,C005169,C005169,Case,HAS_EVIDENCE,EVD0007654,Evidence,2022-06-03 20:37:01,,0.977,,true,Verified
REL0095956,C004919,C004919,Case,HAS_EVIDENCE,EVD0006029,Evidence,2020-10-13 05:38:15,,0.91,,false,Review Required
REL0095957,C009632,C009632,Case,HAS_EVIDENCE,EVD0001053,Evidence,2020-02-21 12:17:51,,0.936,,false,Review Required
REL0095958,C005479,C005479,Case,HAS_EVIDENCE,EVD0007209,Evidence,2026-01-03 03:34:20,,0.913,,false,Review Required
REL0095959,C002043,C002043,Case,HAS_EVIDENCE,EVD0005285,Evidence,2021-10-17 03:57:16,,0.982,,true,Verified
REL0095960,C003971,C003971,Case,HAS_EVIDENCE,EVD0000416,Evidence,2021-03-08 03:18:31,,0.945,,false,Review Required
REL0095961,C000067,C000067,Case,HAS_EVIDENCE,EVD0003428,Evidence,2021-05-23 00:23:29,,0.92,,false,Review Required
REL0095962,C004687,C004687,Case,HAS_EVIDENCE,EVD0009273,Evidence,2024-09-07 10:56:12,,0.917,,false,Review Required
REL0095963,C006719,C006719,Case,HAS_EVIDENCE,EVD0004913,Evidence,2021-06-01 16:15:18,,0.916,,false,Review Required
REL0095964,C004177,C004177,Case,HAS_EVIDENCE,EVD0005840,Evidence,2025-01-28 08:46:22,,0.978,,true,Verified
REL0095965,C008931,C008931,Case,HAS_EVIDENCE,EVD0009343,Evidence,2024-01-29 08:35:37,,0.98,,true,Verified
REL0095966,C008090,C008090,Case,HAS_EVIDENCE,EVD0009821,Evidence,2023-04-14 17:24:52,,0.921,,false,Review Required
REL0095967,C004847,C004847,Case,HAS_EVIDENCE,EVD0004398,Evidence,2020-04-26 07:35:51,,0.941,,false,Review Required
REL0095968,C002848,C002848,Case,HAS_EVIDENCE,EVD0007129,Evidence,2020-10-11 08:25:57,,0.981,,true,Verified
REL0095969,C001622,C001622,Case,HAS_EVIDENCE,EVD0003958,Evidence,2019-06-09 01:10:15,,0.934,,false,Review Required
REL0095970,C003442,C003442,Case,HAS_EVIDENCE,EVD0008923,Evidence,2024-04-15 01:40:10,,0.931,,false,Review Required
REL0095971,C008991,C008991,Case,HAS_EVIDENCE,EVD0002665,Evidence,2020-07-08 00:07:04,,0.902,,false,Review Required
REL0095972,C009221,C009221,Case,HAS_EVIDENCE,EVD0003222,Evidence,2023-05-17 23:16:19,,0.926,,false,Review Required
REL0095973,C009376,C009376,Case,HAS_EVIDENCE,EVD0005509,Evidence,2023-03-30 15:07:20,,0.951,,true,Verified
REL0095974,C004203,C004203,Case,HAS_EVIDENCE,EVD0009225,Evidence,2020-12-05 02:42:16,,0.943,,false,Review Required
REL0095975,C008972,C008972,Case,HAS_EVIDENCE,EVD0007909,Evidence,2021-08-19 19:17:21,,0.973,,true,Verified
REL0095976,C000912,C000912,Case,HAS_EVIDENCE,EVD0005738,Evidence,2024-10-15 16:27:48,,0.949,,false,Review Required
REL0095977,C008092,C008092,Case,HAS_EVIDENCE,EVD0003899,Evidence,2024-06-06 23:45:39,,0.973,,true,Verified
REL0095978,C003276,C003276,Case,HAS_EVIDENCE,EVD0005534,Evidence,2021-01-16 20:14:25,,0.948,,false,Review Required
REL0095979,C006882,C006882,Case,HAS_EVIDENCE,EVD0003450,Evidence,2025-03-16 13:48:55,,0.943,,false,Review Required
REL0095980,C003991,C003991,Case,HAS_EVIDENCE,EVD0000650,Evidence,2023-11-29 05:22:16,,0.907,,false,Review Required
REL0095981,C009544,C009544,Case,HAS_EVIDENCE,EVD0008352,Evidence,2019-02-13 10:39:06,,0.943,,false,Review Required
REL0095982,C001103,C001103,Case,HAS_EVIDENCE,EVD0000682,Evidence,2023-10-14 14:07:49,,0.987,,true,Verified
REL0095983,C003991,C003991,Case,HAS_EVIDENCE,EVD0009825,Evidence,2020-05-17 17:31:33,,0.988,,true,Verified
REL0095984,C007032,C007032,Case,HAS_EVIDENCE,EVD0002131,Evidence,2020-05-07 01:10:21,,0.901,,false,Review Required
REL0095985,C002491,C002491,Case,HAS_EVIDENCE,EVD0008579,Evidence,2025-03-25 02:37:09,,0.967,,true,Verified
REL0095986,C002908,C002908,Case,HAS_EVIDENCE,EVD0001879,Evidence,2024-04-28 17:21:04,,0.906,,false,Review Required
REL0095987,C009037,C009037,Case,HAS_EVIDENCE,EVD0007959,Evidence,2024-01-17 11:12:52,,0.904,,false,Review Required
REL0095988,C004776,C004776,Case,HAS_EVIDENCE,EVD0000562,Evidence,2020-12-12 07:07:50,,0.947,,false,Review Required
REL0095989,C008983,C008983,Case,HAS_EVIDENCE,EVD0006255,Evidence,2021-07-08 17:55:32,,0.961,,true,Verified
REL0095990,C001110,C001110,Case,HAS_EVIDENCE,EVD0007994,Evidence,2021-10-07 20:22:33,,0.988,,true,Verified
REL0095991,C003045,C003045,Case,HAS_EVIDENCE,EVD0005735,Evidence,2025-12-29 11:41:31,,0.931,,false,Review Required
REL0095992,C003477,C003477,Case,HAS_EVIDENCE,EVD0009013,Evidence,2026-08-09 02:58:11,,0.944,,false,Review Required
REL0095993,C007203,C007203,Case,HAS_EVIDENCE,EVD0001120,Evidence,2020-01-29 16:01:02,,0.916,,false,Review Required
