vehicle_id,registration_number,vehicle_type,make,model,color,registration_date,registered_owner_id,current_owner_id,status,insurance_status,source
V009094,MH12DM9478,Scooter,Suzuki,Access,Blue,2022-10-28,P003511,P003511,Active,Active,SYNTH_INSURANCE_DB
V009095,MH12DM9515,Car,Maruti Suzuki,Baleno,Blue,2023-07-26,P005135,P005135,Active,Not Available,SYNTH_RTO_DB
V009096,MH12DM9652,Car,Hyundai,i20,Black,2021-01-27,P006415,P006415,Active,Active,SYNTH_INSURANCE_DB
V009097,MH12DM9789,Motorcycle,Bajaj,Pulsar,Silver,2016-09-30,P001091,P001091,Scrapped,Active,SYNTH_INSURANCE_DB
V009098,MH12DM9826,Auto,Bajaj,RE,Green,2025-04-26,P000123,P000123,Inactive,Active,SYNTH_RTO_DB
V009099,MH12DM9963,Motorcycle,Honda,Shine,Silver,2023-11-04,P003300,P003300,Active,Active,SYNTH_INSURANCE_DB
V009100,MH12DN0000,Car,Maruti Suzuki,Swift,Black,2019-04-26,P003092,P003092,Active,Expired,SYNTH_FIELD_DB
V009101,MH12DN0137,Commercial,Tata,Ace,Blue,2017-03-12,P004795,P004795,Active,Active,SYNTH_INSURANCE_DB
V009102,MH12DN0274,Car,Mahindra,XUV300,White,2011-07-04,P006023,P006023,Scrapped,Active,SYNTH_VEHICLE_REGISTRY
V009103,MH12DN0311,Commercial,Tata,Ace,Grey,2016-06-29,P002853,P001601,Transferred,Active,SYNTH_INSURANCE_DB
V009104,MH12DN0448,Motorcycle,Hero,Splendor Plus,Brown,2010-05-06,P005973,P005973,Inactive,Active,SYNTH_FIELD_DB
V009105,MH12DN0585,Commercial,Tata,Ace,Green,2022-05-07,P006770,P001972,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V009106,MH12DN0622,Car,Maruti Suzuki,Swift,Green,2016-08-07,P003962,P000503,Transferred,Active,SYNTH_INSURANCE_DB
V009107,MH12DN0759,Scooter,TVS,Jupiter,Silver,2026-04-24,P004397,P004397,Active,Expired,SYNTH_RTO_DB
V009108,MH12DN0896,Scooter,Suzuki,Access,Blue,2018-01-13,P004172,P003751,Transferred,Active,SYNTH_RTO_DB
V009109,MH12DN0933,Car,Hyundai,i20,White,2015-03-07,P003133,P003133,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009110,MH12DN1070,Motorcycle,Hero,Splendor Plus,Red,2010-02-04,P005123,P005123,Stolen,Expired,SYNTH_VEHICLE_REGISTRY
V009111,MH12DN1107,Motorcycle,Hero,Splendor Plus,Brown,2021-03-10,P006611,P001095,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V009112,MH12DN1244,Motorcycle,Honda,Shine,Silver,2025-12-18,P001218,P001218,Active,Expired,SYNTH_FIELD_DB
V009113,MH12DN1381,Motorcycle,Honda,Shine,Black,2024-09-11,P000338,P000338,Scrapped,Expired,SYNTH_RTO_DB
V009114,MH12DN1418,Car,Toyota,Innova,Black,2010-01-06,P006229,P006229,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009115,MH12DN1555,Motorcycle,Hero,Splendor Plus,Green,2014-10-30,P002113,P002113,Active,Active,SYNTH_FIELD_DB
V009116,MH12DN1692,Scooter,Honda,Activa,Blue,2024-10-09,P002083,P002083,Active,Active,SYNTH_RTO_DB
V009117,MH12DN1729,Car,Maruti Suzuki,Swift,White,2026-03-07,P001499,P001499,Active,Expired,SYNTH_RTO_DB
V009118,MH12DN1866,Car,Maruti Suzuki,Swift,Grey,2016-09-05,P002381,P002381,Active,Active,SYNTH_FIELD_DB
V009119,MH12DN1903,Car,Toyota,Innova,Blue,2018-04-25,P001201,P001201,Active,Active,SYNTH_INSURANCE_DB
V009120,MH12DN2040,Car,Maruti Suzuki,Swift,Green,2014-05-14,P000686,P000686,Active,Active,SYNTH_FIELD_DB
V009121,MH12DN2177,Car,Toyota,Innova,Grey,2024-03-24,P005346,P005346,Active,Active,SYNTH_VEHICLE_REGISTRY
V009122,MH12DN2214,Motorcycle,Hero,Splendor Plus,White,2012-01-26,P005970,P005970,Active,Active,SYNTH_FIELD_DB
V009123,MH12DN2351,Motorcycle,Honda,Shine,Brown,2021-09-07,P005594,P005594,Active,Active,SYNTH_INSURANCE_DB
V009124,MH12DN2488,Car,Mahindra,XUV300,White,2016-01-10,P005597,P005597,Active,Active,SYNTH_RTO_DB
V009125,MH12DN2525,Car,Maruti Suzuki,Swift,Black,2016-09-03,P002560,P002560,Active,Active,SYNTH_FIELD_DB
V009126,MH12DN2662,Car,Maruti Suzuki,Swift,White,2011-07-30,P005413,P005413,Active,Active,SYNTH_INSURANCE_DB
V009127,MH12DN2799,Car,Mahindra,XUV300,Red,2015-12-16,P004787,P004787,Active,Active,SYNTH_VEHICLE_REGISTRY
V009128,MH12DN2836,Car,Tata,Nexon,Blue,2020-02-02,P000099,P000099,Scrapped,Active,SYNTH_FIELD_DB
V009129,MH12DN2973,Motorcycle,Hero,Splendor Plus,Blue,2025-09-27,P003293,P003293,Active,Expired,SYNTH_FIELD_DB
V009130,MH12DN3010,Motorcycle,Hero,Splendor Plus,White,2012-08-21,P003446,P003446,Active,Active,SYNTH_FIELD_DB
V009131,MH12DN3147,Motorcycle,Hero,Splendor Plus,White,2010-09-21,P003499,P003499,Active,Active,SYNTH_VEHICLE_REGISTRY
V009132,MH12DN3284,Scooter,Suzuki,Access,Green,2018-04-03,P006404,P002795,Transferred,Expired,SYNTH_RTO_DB
V009133,MH12DN3321,Car,Maruti Suzuki,Swift,Black,2022-08-04,P003385,P003385,Active,Active,SYNTH_FIELD_DB
V009134,MH12DN3458,Car,Mahindra,XUV300,Brown,2024-09-06,P006266,P006266,Active,Active,SYNTH_INSURANCE_DB
V009135,MH12DN3595,Car,Hyundai,i20,Blue,2023-05-29,P001866,P001866,Active,Active,SYNTH_VEHICLE_REGISTRY
V009136,MH12DN3632,Motorcycle,Honda,Shine,Red,2016-11-30,P001799,P001799,Active,Expired,SYNTH_INSURANCE_DB
V009137,MH12DN3769,Car,Hyundai,i20,Red,2026-01-26,P003718,P003718,Active,Active,SYNTH_INSURANCE_DB
V009138,MH12DN3806,Scooter,Honda,Activa,Blue,2025-11-13,P005684,P005684,Active,Active,SYNTH_RTO_DB
V009139,MH12DN3943,Auto,Bajaj,RE,Blue,2014-04-13,P006341,P006341,Active,Active,SYNTH_INSURANCE_DB
V009140,MH12DN4080,Scooter,Honda,Activa,Red,2018-10-27,P006795,P006795,Active,Not Available,SYNTH_FIELD_DB
V009141,MH12DN4117,Car,Maruti Suzuki,Baleno,White,2014-07-22,P005931,P005931,Active,Active,SYNTH_VEHICLE_REGISTRY
V009142,MH12DN4254,Motorcycle,Hero,Splendor Plus,Black,2021-04-25,P006089,P006089,Active,Active,SYNTH_VEHICLE_REGISTRY
V009143,MH12DN4391,Motorcycle,Hero,Splendor Plus,Blue,2020-11-01,P001346,P001346,Active,Active,SYNTH_RTO_DB
V009144,MH12DN4428,Car,Maruti Suzuki,Swift,Red,2012-02-13,P002474,P005945,Transferred,Expired,SYNTH_INSURANCE_DB
V009145,MH12DN4565,Motorcycle,Honda,Shine,Black,2014-07-22,P002966,P002966,Active,Active,SYNTH_VEHICLE_REGISTRY
V009146,MH12DN4602,Car,Tata,Nexon,White,2016-03-22,P006409,P006409,Active,Active,SYNTH_RTO_DB
V009147,MH12DN4739,Commercial,Mahindra,Bolero Pickup,Grey,2020-11-30,P005184,P005184,Active,Active,SYNTH_INSURANCE_DB
V009148,MH12DN4876,Motorcycle,Hero,Splendor Plus,Red,2017-10-12,P003168,P003168,Active,Active,SYNTH_FIELD_DB
V009149,MH12DN4913,Scooter,TVS,Jupiter,Brown,2012-02-22,P005682,P005682,Stolen,Active,SYNTH_INSURANCE_DB
V009150,MH12DN5050,Car,Toyota,Innova,Silver,2023-12-29,P002198,P002198,Scrapped,Active,SYNTH_INSURANCE_DB
V009151,MH12DN5187,Car,Toyota,Innova,Black,2019-02-13,P002865,P002865,Scrapped,Active,SYNTH_RTO_DB
V009152,MH12DN5224,Commercial,Tata,Ace,Blue,2019-07-28,P006765,P006765,Active,Active,SYNTH_INSURANCE_DB
V009153,MH12DN5361,Motorcycle,Hero,Splendor Plus,Silver,2014-12-18,P002417,P002417,Scrapped,Active,SYNTH_INSURANCE_DB
V009154,MH12DN5498,Commercial,Mahindra,Bolero Pickup,Red,2023-10-23,P003455,P003455,Inactive,Expired,SYNTH_FIELD_DB
V009155,MH12DN5535,Scooter,Suzuki,Access,Brown,2024-01-18,P006276,P006276,Inactive,Active,SYNTH_INSURANCE_DB
V009156,MH12DN5672,Scooter,Honda,Activa,Red,2021-04-15,P002734,P002734,Active,Active,SYNTH_FIELD_DB
V009157,MH12DN5709,Commercial,Tata,Ace,Grey,2010-06-20,P000119,P000119,Active,Active,SYNTH_RTO_DB
V009158,MH12DN5846,Car,Mahindra,XUV300,Green,2017-11-26,P001603,P001424,Transferred,Not Available,SYNTH_FIELD_DB
V009159,MH12DN5983,Car,Maruti Suzuki,Baleno,Brown,2018-12-14,P006632,P006632,Active,Active,SYNTH_RTO_DB
V009160,MH12DN6020,Car,Hyundai,Creta,Blue,2015-10-09,P000797,P005948,Transferred,Active,SYNTH_FIELD_DB
V009161,MH12DN6157,Car,Toyota,Innova,Green,2014-08-24,P000973,P000973,Active,Active,SYNTH_FIELD_DB
V009162,MH12DN6294,Car,Hyundai,i20,Green,2018-01-05,P001592,P001592,Active,Active,SYNTH_VEHICLE_REGISTRY
V009163,MH12DN6331,Commercial,Mahindra,Bolero Pickup,Green,2025-02-24,P005424,P005424,Active,Active,SYNTH_RTO_DB
V009164,MH12DN6468,Motorcycle,Bajaj,Pulsar,Blue,2019-09-26,P001588,P001588,Active,Active,SYNTH_FIELD_DB
V009165,MH12DN6505,Motorcycle,Bajaj,Pulsar,Grey,2024-08-01,P002429,P002429,Active,Active,SYNTH_INSURANCE_DB
V009166,MH12DN6642,Car,Hyundai,Creta,Silver,2016-10-30,P000186,P000186,Active,Active,SYNTH_INSURANCE_DB
V009167,MH12DN6779,Scooter,Honda,Activa,White,2016-03-23,P001911,P002460,Transferred,Expired,SYNTH_VEHICLE_REGISTRY
V009168,MH12DN6816,Scooter,Honda,Activa,Grey,2020-09-05,P005236,P003499,Transferred,Expired,SYNTH_INSURANCE_DB
V009169,MH12DN6953,Car,Tata,Nexon,Grey,2019-11-06,P000754,P000754,Inactive,Active,SYNTH_VEHICLE_REGISTRY
V009170,MH12DN7090,Car,Toyota,Innova,Red,2019-01-10,P006961,P006961,Active,Active,SYNTH_RTO_DB
V009171,MH12DN7127,Commercial,Mahindra,Bolero Pickup,Brown,2017-09-30,P004145,P004255,Transferred,Active,SYNTH_INSURANCE_DB
V009172,MH12DN7264,Scooter,Suzuki,Access,Silver,2026-03-04,P005363,P005363,Active,Active,SYNTH_VEHICLE_REGISTRY
V009173,MH12DN7301,Motorcycle,Hero,Splendor Plus,White,2010-03-29,P001397,P001397,Active,Active,SYNTH_VEHICLE_REGISTRY
V009174,MH12DN7438,Scooter,Suzuki,Access,Brown,2014-11-28,P000341,P000341,Active,Active,SYNTH_VEHICLE_REGISTRY
V009175,MH12DN7575,Car,Toyota,Innova,Red,2024-06-11,P001011,P004234,Transferred,Active,SYNTH_RTO_DB
V009176,MH12DN7612,Car,Toyota,Innova,Silver,2016-07-24,P002841,P003634,Transferred,Expired,SYNTH_FIELD_DB
V009177,MH12DN7749,Car,Toyota,Innova,Brown,2021-05-15,P000059,P005611,Transferred,Active,SYNTH_RTO_DB
V009178,MH12DN7886,Car,Hyundai,i20,Red,2022-06-08,P004735,P004735,Active,Active,SYNTH_FIELD_DB
V009179,MH12DN7923,Scooter,Honda,Activa,Grey,2011-02-12,P005357,P005357,Active,Active,SYNTH_VEHICLE_REGISTRY
V009180,MH12DN8060,Car,Hyundai,Creta,Black,2017-08-18,P000052,P000052,Active,Expired,SYNTH_RTO_DB
V009181,MH12DN8197,Car,Hyundai,Creta,White,2026-05-27,P006091,P006091,Active,Active,SYNTH_INSURANCE_DB
V009182,MH12DN8234,Car,Hyundai,Creta,Black,2017-08-07,P002920,P002920,Active,Active,SYNTH_VEHICLE_REGISTRY
V009183,MH12DN8371,Car,Mahindra,XUV300,White,2017-05-22,P005232,P005232,Active,Active,SYNTH_VEHICLE_REGISTRY
V009184,MH12DN8408,Car,Maruti Suzuki,Baleno,Black,2014-10-25,P001717,P001717,Active,Active,SYNTH_RTO_DB
V009185,MH12DN8545,Commercial,Mahindra,Bolero Pickup,Blue,2018-08-01,P004876,P004876,Inactive,Active,SYNTH_RTO_DB
V009186,MH12DN8682,Auto,Bajaj,RE,Green,2020-01-15,P002794,P002794,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009187,MH12DN8719,Scooter,Honda,Activa,Red,2015-10-23,P002076,P000636,Transferred,Expired,SYNTH_VEHICLE_REGISTRY
V009188,MH12DN8856,Commercial,Tata,Ace,Silver,2012-07-12,P001427,P001427,Active,Active,SYNTH_VEHICLE_REGISTRY
V009189,MH12DN8993,Commercial,Tata,Ace,Grey,2020-10-16,P003145,P003145,Active,Active,SYNTH_VEHICLE_REGISTRY
V009190,MH12DN9030,Commercial,Mahindra,Bolero Pickup,Blue,2017-10-30,P005824,P002620,Transferred,Active,SYNTH_RTO_DB
V009191,MH12DN9167,Motorcycle,Honda,Shine,Black,2020-02-01,P002556,P006172,Transferred,Active,SYNTH_INSURANCE_DB
V009192,MH12DN9204,Car,Maruti Suzuki,Baleno,Grey,2018-04-06,P001042,P001042,Active,Active,SYNTH_INSURANCE_DB
V009193,MH12DN9341,Car,Mahindra,XUV300,Silver,2017-04-13,P000968,P000273,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V009194,MH12DN9478,Scooter,Honda,Activa,Black,2012-04-10,P002819,P002819,Active,Active,SYNTH_INSURANCE_DB
V009195,MH12DN9515,Car,Maruti Suzuki,Baleno,Brown,2024-12-07,P002810,P002810,Scrapped,Expired,SYNTH_INSURANCE_DB
V009196,MH12DN9652,Scooter,Suzuki,Access,Brown,2020-06-15,P000637,P000637,Active,Active,SYNTH_FIELD_DB
V009197,MH12DN9789,Car,Mahindra,XUV300,Grey,2010-05-08,P000008,P000008,Active,Active,SYNTH_RTO_DB
V009198,MH12DN9826,Scooter,TVS,Jupiter,Red,2018-07-24,P000028,P000310,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V009199,MH12DN9963,Motorcycle,Bajaj,Pulsar,Blue,2017-01-16,P001929,P001929,Active,Not Available,SYNTH_FIELD_DB
V009200,MH12DO0000,Scooter,TVS,Jupiter,White,2023-09-03,P005087,P005087,Active,Active,SYNTH_RTO_DB
V009201,MH12DO0137,Scooter,Honda,Activa,Red,2012-07-05,P004610,P004610,Active,Active,SYNTH_INSURANCE_DB
V009202,MH12DO0274,Car,Hyundai,Creta,Black,2015-07-18,P006790,P006790,Active,Active,SYNTH_INSURANCE_DB
V009203,MH12DO0311,Commercial,Tata,Ace,Blue,2020-12-28,P004698,P002765,Transferred,Expired,SYNTH_VEHICLE_REGISTRY
V009204,MH12DO0448,Commercial,Tata,Ace,Blue,2011-04-11,P003424,P003424,Active,Active,SYNTH_RTO_DB
V009205,MH12DO0585,Commercial,Tata,Ace,Black,2018-02-17,P006603,P002514,Transferred,Expired,SYNTH_VEHICLE_REGISTRY
V009206,MH12DO0622,Car,Hyundai,Creta,Red,2025-05-22,P005658,P006615,Transferred,Active,SYNTH_INSURANCE_DB
V009207,MH12DO0759,Car,Maruti Suzuki,Baleno,Blue,2011-03-07,P006105,P006105,Active,Active,SYNTH_FIELD_DB
V009208,MH12DO0896,Scooter,Honda,Activa,Brown,2025-08-28,P000257,P003889,Transferred,Active,SYNTH_INSURANCE_DB
V009209,MH12DO0933,Car,Maruti Suzuki,Swift,Red,2017-11-06,P006822,P006822,Active,Active,SYNTH_VEHICLE_REGISTRY
V009210,MH12DO1070,Car,Maruti Suzuki,Swift,White,2012-06-29,P000034,P003453,Transferred,Active,SYNTH_INSURANCE_DB
V009211,MH12DO1107,Car,Maruti Suzuki,Swift,Silver,2015-05-25,P004673,P003883,Transferred,Active,SYNTH_RTO_DB
V009212,MH12DO1244,Motorcycle,Bajaj,Pulsar,Black,2010-01-14,P006713,P000145,Transferred,Active,SYNTH_INSURANCE_DB
V009213,MH12DO1381,Car,Tata,Nexon,Brown,2014-04-05,P001823,P001823,Active,Expired,SYNTH_INSURANCE_DB
V009214,MH12DO1418,Car,Maruti Suzuki,Baleno,White,2012-06-11,P001070,P001070,Active,Active,SYNTH_INSURANCE_DB
V009215,MH12DO1555,Auto,Bajaj,RE,Black,2020-08-19,P005422,P005422,Scrapped,Active,SYNTH_FIELD_DB
V009216,MH12DO1692,Scooter,Honda,Activa,Green,2014-01-05,P002382,P002382,Active,Active,SYNTH_INSURANCE_DB
V009217,MH12DO1729,Scooter,TVS,Jupiter,Green,2013-11-12,P002588,P002588,Active,Not Available,SYNTH_INSURANCE_DB
V009218,MH12DO1866,Scooter,TVS,Jupiter,Green,2013-01-05,P001535,P005805,Transferred,Active,SYNTH_RTO_DB
V009219,MH12DO1903,Scooter,Suzuki,Access,Silver,2025-06-07,P004381,P004381,Active,Active,SYNTH_RTO_DB
V009220,MH12DO2040,Car,Maruti Suzuki,Baleno,Black,2023-11-24,P005801,P005801,Active,Expired,SYNTH_INSURANCE_DB
V009221,MH12DO2177,Car,Tata,Nexon,Blue,2011-05-01,P002391,P006954,Transferred,Active,SYNTH_FIELD_DB
V009222,MH12DO2214,Car,Tata,Nexon,Blue,2013-03-19,P004129,P004129,Active,Active,SYNTH_VEHICLE_REGISTRY
V009223,MH12DO2351,Car,Toyota,Innova,Green,2026-07-26,P006302,P001397,Transferred,Active,SYNTH_INSURANCE_DB
V009224,MH12DO2488,Scooter,Suzuki,Access,Brown,2014-03-25,P001500,P001500,Inactive,Expired,SYNTH_RTO_DB
V009225,MH12DO2525,Commercial,Mahindra,Bolero Pickup,Brown,2024-02-03,P004462,P004462,Inactive,Active,SYNTH_RTO_DB
V009226,MH12DO2662,Car,Hyundai,Creta,White,2025-04-03,P002544,P002544,Active,Expired,SYNTH_INSURANCE_DB
V009227,MH12DO2799,Motorcycle,Honda,Shine,Red,2016-12-23,P000134,P000134,Scrapped,Expired,SYNTH_RTO_DB
V009228,MH12DO2836,Commercial,Mahindra,Bolero Pickup,Grey,2013-10-04,P000682,P000682,Active,Active,SYNTH_RTO_DB
V009229,MH12DO2973,Car,Tata,Nexon,Blue,2019-04-21,P002231,P002231,Scrapped,Active,SYNTH_FIELD_DB
V009230,MH12DO3010,Car,Hyundai,i20,Brown,2016-03-16,P004627,P004627,Scrapped,Expired,SYNTH_VEHICLE_REGISTRY
V009231,MH12DO3147,Car,Maruti Suzuki,Baleno,Red,2023-12-04,P004306,P004306,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009232,MH12DO3284,Motorcycle,Honda,Shine,Grey,2023-07-25,P006958,P003710,Transferred,Active,SYNTH_RTO_DB
V009233,MH12DO3321,Scooter,TVS,Jupiter,Black,2018-12-20,P001783,P001783,Active,Expired,SYNTH_RTO_DB
V009234,MH12DO3458,Scooter,Honda,Activa,Silver,2023-05-12,P001414,P001414,Inactive,Not Available,SYNTH_VEHICLE_REGISTRY
V009235,MH12DO3595,Scooter,Suzuki,Access,Blue,2025-04-15,P005290,P005290,Active,Active,SYNTH_FIELD_DB
V009236,MH12DO3632,Motorcycle,Bajaj,Pulsar,Black,2011-09-10,P003939,P003939,Active,Expired,SYNTH_INSURANCE_DB
V009237,MH12DO3769,Motorcycle,Bajaj,Pulsar,White,2020-09-21,P005038,P005038,Active,Active,SYNTH_INSURANCE_DB
V009238,MH12DO3806,Scooter,Honda,Activa,White,2024-04-20,P003005,P003005,Active,Active,SYNTH_FIELD_DB
V009239,MH12DO3943,Car,Maruti Suzuki,Baleno,Silver,2014-10-27,P001443,P001443,Active,Active,SYNTH_VEHICLE_REGISTRY
V009240,MH12DO4080,Commercial,Mahindra,Bolero Pickup,Black,2020-10-13,P006510,P006510,Active,Active,SYNTH_RTO_DB
V009241,MH12DO4117,Scooter,Suzuki,Access,Black,2020-10-01,P000604,P000750,Transferred,Active,SYNTH_INSURANCE_DB
V009242,MH12DO4254,Motorcycle,Bajaj,Pulsar,Blue,2017-07-26,P003784,P003784,Active,Expired,SYNTH_RTO_DB
V009243,MH12DO4391,Scooter,Suzuki,Access,Blue,2021-12-06,P005823,P006855,Transferred,Active,SYNTH_RTO_DB
V009244,MH12DO4428,Car,Mahindra,XUV300,Black,2014-06-17,P003986,P003986,Active,Active,SYNTH_VEHICLE_REGISTRY
V009245,MH12DO4565,Car,Tata,Nexon,Blue,2012-10-28,P005274,P005274,Active,Active,SYNTH_FIELD_DB
V009246,MH12DO4602,Commercial,Tata,Ace,Silver,2020-01-21,P006484,P006484,Active,Active,SYNTH_RTO_DB
V009247,MH12DO4739,Auto,Bajaj,RE,Grey,2020-05-12,P005339,P005339,Active,Active,SYNTH_RTO_DB
V009248,MH12DO4876,Car,Maruti Suzuki,Swift,Silver,2011-12-26,P000781,P004620,Transferred,Expired,SYNTH_INSURANCE_DB
V009249,MH12DO4913,Motorcycle,Honda,Shine,White,2021-09-22,P003303,P001178,Transferred,Active,SYNTH_INSURANCE_DB
V009250,MH12DO5050,Car,Hyundai,i20,Blue,2011-01-17,P001686,P001686,Inactive,Active,SYNTH_FIELD_DB
V009251,MH12DO5187,Car,Tata,Nexon,Blue,2010-02-24,P001010,P001010,Active,Expired,SYNTH_INSURANCE_DB
V009252,MH12DO5224,Car,Tata,Nexon,Grey,2024-03-23,P001799,P001799,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009253,MH12DO5361,Motorcycle,Bajaj,Pulsar,Grey,2017-11-01,P005823,P005823,Inactive,Active,SYNTH_RTO_DB
V009254,MH12DO5498,Car,Toyota,Innova,Green,2014-05-11,P001431,P001431,Stolen,Expired,SYNTH_RTO_DB
V009255,MH12DO5535,Car,Maruti Suzuki,Baleno,Blue,2020-05-03,P006292,P006292,Active,Active,SYNTH_INSURANCE_DB
V009256,MH12DO5672,Motorcycle,Hero,Splendor Plus,Brown,2019-08-12,P004205,P000939,Transferred,Active,SYNTH_FIELD_DB
V009257,MH12DO5709,Commercial,Mahindra,Bolero Pickup,Black,2013-12-11,P004208,P004208,Inactive,Active,SYNTH_FIELD_DB
V009258,MH12DO5846,Scooter,Suzuki,Access,Green,2023-05-10,P003071,P001756,Transferred,Expired,SYNTH_FIELD_DB
V009259,MH12DO5983,Motorcycle,Honda,Shine,Silver,2011-06-08,P003213,P003213,Active,Active,SYNTH_VEHICLE_REGISTRY
V009260,MH12DO6020,Motorcycle,Bajaj,Pulsar,Silver,2022-09-27,P000618,P000618,Active,Active,SYNTH_VEHICLE_REGISTRY
V009261,MH12DO6157,Car,Toyota,Innova,Green,2014-06-22,P004757,P004757,Active,Expired,SYNTH_RTO_DB
V009262,MH12DO6294,Motorcycle,Honda,Shine,Grey,2016-12-05,P002361,P002361,Active,Expired,SYNTH_INSURANCE_DB
V009263,MH12DO6331,Motorcycle,Bajaj,Pulsar,Red,2015-06-13,P005567,P005567,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009264,MH12DO6468,Car,Maruti Suzuki,Baleno,White,2010-10-05,P003684,P003684,Active,Active,SYNTH_RTO_DB
V009265,MH12DO6505,Car,Maruti Suzuki,Swift,Brown,2023-05-25,P004936,P004936,Scrapped,Expired,SYNTH_INSURANCE_DB
V009266,MH12DO6642,Scooter,Suzuki,Access,White,2023-06-26,P001273,P001273,Active,Active,SYNTH_INSURANCE_DB
V009267,MH12DO6779,Car,Maruti Suzuki,Baleno,Silver,2020-03-22,P000903,P000903,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009268,MH12DO6816,Car,Hyundai,Creta,Grey,2023-09-30,P001262,P001262,Active,Active,SYNTH_INSURANCE_DB
V009269,MH12DO6953,Commercial,Mahindra,Bolero Pickup,Grey,2010-06-04,P000962,P000962,Active,Active,SYNTH_RTO_DB
V009270,MH12DO7090,Car,Hyundai,Creta,Black,2010-12-27,P000080,P000080,Active,Not Available,SYNTH_INSURANCE_DB
V009271,MH12DO7127,Scooter,Honda,Activa,White,2017-06-08,P002343,P002343,Active,Expired,SYNTH_VEHICLE_REGISTRY
V009272,MH12DO7264,Motorcycle,Hero,Splendor Plus,Grey,2026-02-11,P002208,P002208,Active,Expired,SYNTH_INSURANCE_DB
V009273,MH12DO7301,Commercial,Tata,Ace,White,2014-11-21,P005617,P005617,Inactive,Active,SYNTH_VEHICLE_REGISTRY
V009274,MH12DO7438,Motorcycle,Bajaj,Pulsar,Silver,2014-10-09,P000349,P000349,Active,Active,SYNTH_RTO_DB
V009275,MH12DO7575,Auto,Bajaj,RE,Black,2024-10-13,P002729,P002729,Inactive,Expired,SYNTH_VEHICLE_REGISTRY
V009276,MH12DO7612,Car,Hyundai,i20,Black,2019-01-06,P001663,P001663,Active,Active,SYNTH_RTO_DB
V009277,MH12DO7749,Commercial,Mahindra,Bolero Pickup,Grey,2013-05-31,P004338,P004338,Inactive,Expired,SYNTH_FIELD_DB
V009278,MH12DO7886,Motorcycle,Hero,Splendor Plus,Red,2014-06-19,P003813,P003813,Active,Active,SYNTH_VEHICLE_REGISTRY
V009279,MH12DO7923,Car,Toyota,Innova,Black,2015-11-04,P001269,P001269,Active,Active,SYNTH_RTO_DB
V009280,MH12DO8060,Scooter,Honda,Activa,Blue,2016-01-30,P006183,P006183,Active,Active,SYNTH_FIELD_DB
V009281,MH12DO8197,Scooter,TVS,Jupiter,Grey,2010-09-14,P003619,P003619,Active,Expired,SYNTH_RTO_DB
V009282,MH12DO8234,Scooter,Suzuki,Access,Red,2010-07-28,P002727,P002727,Active,Active,SYNTH_VEHICLE_REGISTRY
V009283,MH12DO8371,Scooter,Suzuki,Access,Silver,2016-12-03,P003848,P003848,Active,Active,SYNTH_RTO_DB
V009284,MH12DO8408,Car,Maruti Suzuki,Swift,Black,2011-11-05,P005180,P005180,Scrapped,Not Available,SYNTH_RTO_DB
V009285,MH12DO8545,Commercial,Tata,Ace,Red,2023-12-04,P000738,P000120,Transferred,Active,SYNTH_RTO_DB
V009286,MH12DO8682,Car,Hyundai,i20,Black,2022-08-06,P004291,P004291,Active,Active,SYNTH_VEHICLE_REGISTRY
V009287,MH12DO8719,Car,Toyota,Innova,Green,2021-02-12,P000398,P000398,Active,Active,SYNTH_RTO_DB
V009288,MH12DO8856,Car,Hyundai,i20,Black,2026-05-26,P004780,P004780,Scrapped,Expired,SYNTH_INSURANCE_DB
V009289,MH12DO8993,Motorcycle,Hero,Splendor Plus,Silver,2018-01-04,P005027,P005027,Active,Active,SYNTH_RTO_DB
V009290,MH12DO9030,Car,Maruti Suzuki,Baleno,Green,2022-03-25,P005475,P006716,Transferred,Active,SYNTH_RTO_DB
V009291,MH12DO9167,Scooter,Suzuki,Access,Red,2020-08-12,P003319,P003319,Active,Active,SYNTH_VEHICLE_REGISTRY
V009292,MH12DO9204,Car,Toyota,Innova,Black,2025-09-19,P003465,P003465,Active,Active,SYNTH_RTO_DB
V009293,MH12DO9341,Scooter,TVS,Jupiter,Blue,2011-05-12,P005414,P005414,Active,Active,SYNTH_INSURANCE_DB
V009294,MH12DO9478,Commercial,Tata,Ace,Blue,2022-07-30,P001095,P001095,Active,Expired,SYNTH_FIELD_DB
V009295,MH12DO9515,Car,Maruti Suzuki,Swift,Silver,2020-03-01,P002460,P002460,Active,Active,SYNTH_INSURANCE_DB
V009296,MH12DO9652,Car,Hyundai,Creta,Green,2020-11-30,P004615,P004615,Scrapped,Active,SYNTH_RTO_DB
V009297,MH12DO9789,Car,Hyundai,i20,Black,2017-10-04,P005930,P003738,Transferred,Active,SYNTH_RTO_DB
