evidence_id,case_id,evidence_type,file_name,file_path,source,collected_by,collection_timestamp,original_hash_sha256,current_hash_sha256,integrity_status,chain_of_custody_id,access_level,created_at
EVD0007554,C009423,Image,evd0007554_image.jpg,/synthetic-evidence/C009423/evd0007554_image.jpg,SYNTH_DOCUMENT_SYSTEM,IO0138,2025-06-01 02:49:41,e0d5e0cde3120ac66beb1015dfc112e01e1fd5c70f404224531f9a08762c7886,e0d5e0cde3120ac66beb1015dfc112e01e1fd5c70f404224531f9a08762c7886,Intact,COC0007554,Confidential,2025-06-01 03:20:41
EVD0007555,C005897,FinancialRecord,evd0007555_financialrecord.csv,/synthetic-evidence/C005897/evd0007555_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0006,2025-05-25 14:17:16,52569ab2d885351c885da37415aed70a126fd822601302e8f359240a21becd68,52569ab2d885351c885da37415aed70a126fd822601302e8f359240a21becd68,Intact,COC0007555,Internal,2025-05-25 22:45:16
EVD0007556,C001888,VehicleRecord,evd0007556_vehiclerecord.pdf,/synthetic-evidence/C001888/evd0007556_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0259,2026-03-14 23:46:10,1bc682bd2d8e2aa908d58efb8965bfdc2423b0fb28e8aa7fb62dcad6362374ff,1bc682bd2d8e2aa908d58efb8965bfdc2423b0fb28e8aa7fb62dcad6362374ff,Intact,COC0007556,Restricted,2026-03-15 14:14:10
EVD0007557,C006691,Document,evd0007557_document.pdf,/synthetic-evidence/C006691/evd0007557_document.pdf,SYNTH_CDR_SYSTEM,IO0143,2020-06-29 08:27:14,36c876b12e5c90ba662bec9df510b8470a00215b2f62ae64440a7ef34fe2374e,36c876b12e5c90ba662bec9df510b8470a00215b2f62ae64440a7ef34fe2374e,Intact,COC0007557,Restricted,2020-06-30 04:26:14
EVD0007558,C005148,CDR,evd0007558_cdr.csv,/synthetic-evidence/C005148/evd0007558_cdr.csv,SYNTH_BANK_SYSTEM,IO0237,2024-01-29 02:07:26,a35d18189f6624fa5811a96ec514f25c999b8369ace5a5609f5f1902064e6a49,a35d18189f6624fa5811a96ec514f25c999b8369ace5a5609f5f1902064e6a49,Intact,COC0007558,Internal,2024-01-29 16:13:26
EVD0007559,C008221,FinancialRecord,evd0007559_financialrecord.csv,/synthetic-evidence/C008221/evd0007559_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0039,2025-06-16 15:01:19,bdde1268a28062daf6bf53454887ea3d9019305122fe89c28e461a7bbd70477c,bdde1268a28062daf6bf53454887ea3d9019305122fe89c28e461a7bbd70477c,Intact,COC0007559,Restricted,2025-06-17 08:18:19
EVD0007560,C005929,CDR,evd0007560_cdr.csv,/synthetic-evidence/C005929/evd0007560_cdr.csv,SYNTH_POLICE_RECORDS,IO0169,2021-12-13 09:11:50,a491dce4e10e1ffc3ea996570c2236da52dc61bd2209b1831850bcea7a22676d,a491dce4e10e1ffc3ea996570c2236da52dc61bd2209b1831850bcea7a22676d,Intact,COC0007560,Internal,2021-12-13 17:29:50
EVD0007561,C007801,LocationRecord,evd0007561_locationrecord.json,/synthetic-evidence/C007801/evd0007561_locationrecord.json,SYNTH_BANK_SYSTEM,IO0081,2020-07-20 09:15:58,bfddb037727025c76cf0533967044b6d4de553c375360b49801965d3aed403e5,bfddb037727025c76cf0533967044b6d4de553c375360b49801965d3aed403e5,Intact,COC0007561,Highly Restricted,2020-07-20 11:45:58
EVD0007562,C000315,Document,evd0007562_document.pdf,/synthetic-evidence/C000315/evd0007562_document.pdf,SYNTH_RTO_SYSTEM,IO0021,2022-02-09 23:45:15,1732e6e7ba3f737213f2d61a594103774c9bbf38696cd59d2ca077da9473270e,1732e6e7ba3f737213f2d61a594103774c9bbf38696cd59d2ca077da9473270e,Intact,COC0007562,Restricted,2022-02-10 02:04:15
EVD0007563,C003423,FIR,evd0007563_fir.pdf,/synthetic-evidence/C003423/evd0007563_fir.pdf,SYNTH_CCTV_SYSTEM,IO0093,2024-01-15 01:01:34,1dbc06600fe8573cbdaa93a6204d2396dba97ad38f6d3dcdc48622fa66209e18,1dbc06600fe8573cbdaa93a6204d2396dba97ad38f6d3dcdc48622fa66209e18,Intact,COC0007563,Internal,2024-01-15 06:08:34
EVD0007564,C008499,FinancialRecord,evd0007564_financialrecord.csv,/synthetic-evidence/C008499/evd0007564_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0078,2024-08-09 00:05:00,7fb2b26669758c76b18ff7f1a140d422e0a34ada929ddae6284dfadd5889a5f3,7fb2b26669758c76b18ff7f1a140d422e0a34ada929ddae6284dfadd5889a5f3,Intact,COC0007564,Internal,2024-08-09 16:43:00
EVD0007565,C001417,Image,evd0007565_image.jpg,/synthetic-evidence/C001417/evd0007565_image.jpg,SYNTH_BANK_SYSTEM,IO0252,2024-12-30 10:22:23,56aa7dfda620cde739cdafcd5a09cc4214b4674b205c903984fee8511c354d24,56aa7dfda620cde739cdafcd5a09cc4214b4674b205c903984fee8511c354d24,Intact,COC0007565,Restricted,2024-12-30 17:56:23
EVD0007566,C008562,FinancialRecord,evd0007566_financialrecord.csv,/synthetic-evidence/C008562/evd0007566_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0333,2025-07-27 00:45:36,d907b7ac8d7202993075b136058089601e2405212365f3b4e0f4783d7d3cbeea,d907b7ac8d7202993075b136058089601e2405212365f3b4e0f4783d7d3cbeea,Intact,COC0007566,Internal,2025-07-27 03:11:36
EVD0007567,C009224,FIR,evd0007567_fir.pdf,/synthetic-evidence/C009224/evd0007567_fir.pdf,SYNTH_RTO_SYSTEM,IO0250,2020-09-30 10:09:20,638da3e4a7d0faa82e8f31f3dc434b5f0d61f988f6a9431e61fe87cc11af0c2b,638da3e4a7d0faa82e8f31f3dc434b5f0d61f988f6a9431e61fe87cc11af0c2b,Intact,COC0007567,Internal,2020-09-30 11:00:20
EVD0007568,C007389,Document,evd0007568_document.pdf,/synthetic-evidence/C007389/evd0007568_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0118,2023-10-05 04:19:22,97959cd05982fef4412e8f5b0b252ec109aa66293c78ec381f74b9355ef72a68,97959cd05982fef4412e8f5b0b252ec109aa66293c78ec381f74b9355ef72a68,Intact,COC0007568,Confidential,2023-10-05 12:57:22
EVD0007569,C008237,Document,evd0007569_document.pdf,/synthetic-evidence/C008237/evd0007569_document.pdf,SYNTH_LOCATION_SYSTEM,IO0139,2022-09-10 05:35:08,1469dfcc0624b718ff34555bc2eabe6c9731f28da36aec9a5599d7ed8ba3557e,1469dfcc0624b718ff34555bc2eabe6c9731f28da36aec9a5599d7ed8ba3557e,Intact,COC0007569,Internal,2022-09-10 09:20:08
EVD0007570,C009983,VehicleRecord,evd0007570_vehiclerecord.pdf,/synthetic-evidence/C009983/evd0007570_vehiclerecord.pdf,SYNTH_CDR_SYSTEM,IO0289,2024-09-24 20:12:28,f9104355a2f28477e090d23921d917f2caa7ff2cbb3a59337802deed45ccb711,f9104355a2f28477e090d23921d917f2caa7ff2cbb3a59337802deed45ccb711,Intact,COC0007570,Restricted,2024-09-24 20:59:28
EVD0007571,C007345,CDR,evd0007571_cdr.csv,/synthetic-evidence/C007345/evd0007571_cdr.csv,SYNTH_CCTV_SYSTEM,IO0330,2020-05-25 06:18:07,88f013354e96ba4062a767ee29843523f47b2723c20a62179539c90a9386185b,88f013354e96ba4062a767ee29843523f47b2723c20a62179539c90a9386185b,Intact,COC0007571,Restricted,2020-05-25 06:49:07
EVD0007572,C000459,Document,evd0007572_document.pdf,/synthetic-evidence/C000459/evd0007572_document.pdf,SYNTH_RTO_SYSTEM,IO0294,2023-04-11 11:48:23,d2e8370e102cbf84aa1a5ba2b30facc942a5fc110543dc04dc69a0f13658113b,d2e8370e102cbf84aa1a5ba2b30facc942a5fc110543dc04dc69a0f13658113b,Intact,COC0007572,Internal,2023-04-12 04:54:23
EVD0007573,C001661,FIR,evd0007573_fir.pdf,/synthetic-evidence/C001661/evd0007573_fir.pdf,SYNTH_CDR_SYSTEM,IO0007,2025-09-24 08:59:56,632505b42242edbcec4fefb88df33a75246ecdca1057aadb5d05159c5fb8b3bc,632505b42242edbcec4fefb88df33a75246ecdca1057aadb5d05159c5fb8b3bc,Intact,COC0007573,Highly Restricted,2025-09-24 12:28:56
EVD0007574,C005849,CDR,evd0007574_cdr.csv,/synthetic-evidence/C005849/evd0007574_cdr.csv,SYNTH_BANK_SYSTEM,IO0093,2021-09-09 09:19:03,176566f6b3cec822b82a3a7b4862cd1209c084b64ef072237d7f41a83f879b12,176566f6b3cec822b82a3a7b4862cd1209c084b64ef072237d7f41a83f879b12,Intact,COC0007574,Highly Restricted,2021-09-09 22:19:03
EVD0007575,C006853,FinancialRecord,evd0007575_financialrecord.csv,/synthetic-evidence/C006853/evd0007575_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0214,2020-11-12 08:13:17,75cc5729a87e19eed094b22acfcc1ad8095d45f78203c217e9c5af16f6ef0c9c,e6115d5e3b2f6cc668be06cea137dc9e8de46ef247bf8bc8797c80facd7611d5,HashMismatch,COC0007575,Internal,2020-11-13 06:08:17
EVD0007576,C006632,FinancialRecord,evd0007576_financialrecord.csv,/synthetic-evidence/C006632/evd0007576_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0199,2025-10-26 22:38:48,44d4f1612073e884b944c697c04c1c038c3be599b52340672a5acde7da155d5f,44d4f1612073e884b944c697c04c1c038c3be599b52340672a5acde7da155d5f,Intact,COC0007576,Internal,2025-10-27 11:58:48
EVD0007577,C006620,Audio,evd0007577_audio.wav,/synthetic-evidence/C006620/evd0007577_audio.wav,SYNTH_DOCUMENT_SYSTEM,IO0083,2021-10-29 13:45:13,88c9795446fbadd15ae01422f17758d8181de603e623e42ed94b6ed5fca09ca0,88c9795446fbadd15ae01422f17758d8181de603e623e42ed94b6ed5fca09ca0,Intact,COC0007577,Confidential,2021-10-30 06:04:13
EVD0007578,C001513,FinancialRecord,evd0007578_financialrecord.csv,/synthetic-evidence/C001513/evd0007578_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0198,2025-09-20 16:26:55,5a4726ec5e885f37b52851dffe75693b6f9f6bd5201d1f63c9f424a562040b80,5a4726ec5e885f37b52851dffe75693b6f9f6bd5201d1f63c9f424a562040b80,Intact,COC0007578,Internal,2025-09-20 20:29:55
EVD0007579,C004091,Report,evd0007579_report.pdf,/synthetic-evidence/C004091/evd0007579_report.pdf,SYNTH_DOCUMENT_SYSTEM,IO0281,2026-02-07 15:28:51,adf910cf35068e746fa9b2d791b9bf24dd1f82dbc876fd30253d7613ecea7851,adf910cf35068e746fa9b2d791b9bf24dd1f82dbc876fd30253d7613ecea7851,Intact,COC0007579,Restricted,2026-02-08 06:00:51
EVD0007580,C000194,FIR,evd0007580_fir.pdf,/synthetic-evidence/C000194/evd0007580_fir.pdf,SYNTH_CCTV_SYSTEM,IO0121,2021-04-28 19:22:03,3704b22481849870833d270a6a4e55744ecb4cc3b472f55b3e1a19583d8d34a7,3704b22481849870833d270a6a4e55744ecb4cc3b472f55b3e1a19583d8d34a7,Intact,COC0007580,Restricted,2021-04-29 02:53:03
EVD0007581,C009855,CDR,evd0007581_cdr.csv,/synthetic-evidence/C009855/evd0007581_cdr.csv,SYNTH_CDR_SYSTEM,IO0204,2024-08-21 02:58:12,0e2c6df0aa3bca1c926a9f429719b76f4f9681c63d161e023900dd6422bb3e42,0e2c6df0aa3bca1c926a9f429719b76f4f9681c63d161e023900dd6422bb3e42,Intact,COC0007581,Confidential,2024-08-21 17:54:12
EVD0007582,C008226,VehicleRecord,evd0007582_vehiclerecord.pdf,/synthetic-evidence/C008226/evd0007582_vehiclerecord.pdf,SYNTH_CDR_SYSTEM,IO0131,2026-02-25 01:58:41,cb9dde0a9614fbb237e073f8efba01b20b70f349222464b0e45b0a3f5c2e39b1,cb9dde0a9614fbb237e073f8efba01b20b70f349222464b0e45b0a3f5c2e39b1,Intact,COC0007582,Internal,2026-02-25 19:07:41
EVD0007583,C005683,LocationRecord,evd0007583_locationrecord.json,/synthetic-evidence/C005683/evd0007583_locationrecord.json,SYNTH_RTO_SYSTEM,IO0118,2025-03-12 10:43:13,cd8ecd258035f75d71ec3722d7558e7ea10f41b6ae0a31b6e0b25d3446aca04e,cd8ecd258035f75d71ec3722d7558e7ea10f41b6ae0a31b6e0b25d3446aca04e,Intact,COC0007583,Highly Restricted,2025-03-12 13:21:13
EVD0007584,C000797,Document,evd0007584_document.pdf,/synthetic-evidence/C000797/evd0007584_document.pdf,SYNTH_LOCATION_SYSTEM,IO0063,2019-06-26 20:16:07,92038201f99b7a1c6e4c56fbfc2776a050a7bb78fe9ed5a90f1b585be7f74ae9,92038201f99b7a1c6e4c56fbfc2776a050a7bb78fe9ed5a90f1b585be7f74ae9,Intact,COC0007584,Confidential,2019-06-27 14:57:07
EVD0007585,C002328,LocationRecord,evd0007585_locationrecord.json,/synthetic-evidence/C002328/evd0007585_locationrecord.json,SYNTH_CDR_SYSTEM,IO0089,2024-06-16 23:18:20,1d66f7452690bec50b4f0fe20b3bd716808cfc1d9dcdb01b29261d3ea2e4a3c8,1d66f7452690bec50b4f0fe20b3bd716808cfc1d9dcdb01b29261d3ea2e4a3c8,Intact,COC0007585,Confidential,2024-06-17 18:25:20
EVD0007586,C001914,Report,evd0007586_report.pdf,/synthetic-evidence/C001914/evd0007586_report.pdf,SYNTH_LOCATION_SYSTEM,IO0281,2021-09-02 16:54:51,9d3ba807f317dfe397742f09e92bca7e5ec4575a7f959a9ae1b8b131a16c68c4,9d3ba807f317dfe397742f09e92bca7e5ec4575a7f959a9ae1b8b131a16c68c4,Intact,COC0007586,Restricted,2021-09-03 16:22:51
EVD0007587,C001955,LocationRecord,evd0007587_locationrecord.json,/synthetic-evidence/C001955/evd0007587_locationrecord.json,SYNTH_RTO_SYSTEM,IO0209,2020-03-28 16:06:27,836a3c8c7381346f3d50569f8585307278db187097f3038ae456e3a63b86d41b,836a3c8c7381346f3d50569f8585307278db187097f3038ae456e3a63b86d41b,Intact,COC0007587,Confidential,2020-03-29 08:36:27
EVD0007588,C005265,Image,evd0007588_image.jpg,/synthetic-evidence/C005265/evd0007588_image.jpg,SYNTH_BANK_SYSTEM,IO0341,2026-07-19 02:02:59,5cb27fcfb622178151c5fdd550a7de881d83ea1d9978cbcb66fffdb4e0246b60,5cb27fcfb622178151c5fdd550a7de881d83ea1d9978cbcb66fffdb4e0246b60,Intact,COC0007588,Internal,2026-07-19 10:01:59
EVD0007589,C000422,LocationRecord,evd0007589_locationrecord.json,/synthetic-evidence/C000422/evd0007589_locationrecord.json,SYNTH_CCTV_SYSTEM,IO0066,2024-10-13 18:38:49,76ba3942ef0210f9a8760987c3931958342a45befadd07700094776a9b1f22c6,76ba3942ef0210f9a8760987c3931958342a45befadd07700094776a9b1f22c6,Intact,COC0007589,Highly Restricted,2024-10-13 22:54:49
EVD0007590,C003022,FinancialRecord,evd0007590_financialrecord.csv,/synthetic-evidence/C003022/evd0007590_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0326,2025-07-25 19:56:54,c62d7cddd1e03bceeee96bd8712ce1c831d392b32dc897345e8175bd20dd69d6,c62d7cddd1e03bceeee96bd8712ce1c831d392b32dc897345e8175bd20dd69d6,Intact,COC0007590,Internal,2025-07-26 07:20:54
EVD0007591,C006934,LocationRecord,evd0007591_locationrecord.json,/synthetic-evidence/C006934/evd0007591_locationrecord.json,SYNTH_POLICE_RECORDS,IO0065,2025-11-01 13:52:37,5c19fce583fe8e2219f62ed229b7331f3c7c021dc223758f0daa6fdef75ec7cb,5c19fce583fe8e2219f62ed229b7331f3c7c021dc223758f0daa6fdef75ec7cb,Intact,COC0007591,Highly Restricted,2025-11-01 19:21:37
EVD0007592,C005652,Document,evd0007592_document.pdf,/synthetic-evidence/C005652/evd0007592_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0137,2020-05-25 05:09:23,7127498566bfee6658a972ef7ec99e2f3049648a18823c175f7a47011ed7d22e,7127498566bfee6658a972ef7ec99e2f3049648a18823c175f7a47011ed7d22e,Intact,COC0007592,Restricted,2020-05-25 20:38:23
EVD0007593,C000346,FinancialRecord,evd0007593_financialrecord.csv,/synthetic-evidence/C000346/evd0007593_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0250,2022-12-02 17:33:00,af153f1e19c2820a12baac66629f5359cde68219f7c1a2021cbade93616a48e4,af153f1e19c2820a12baac66629f5359cde68219f7c1a2021cbade93616a48e4,Intact,COC0007593,Confidential,2022-12-03 15:57:00
EVD0007594,C005699,CCTV,evd0007594_cctv.mp4,/synthetic-evidence/C005699/evd0007594_cctv.mp4,SYNTH_CDR_SYSTEM,IO0030,2022-01-21 21:16:23,16ee22a89aea9fb334c47b6bdc233cf474e376c2a11defb8e78b3503d887e56b,16ee22a89aea9fb334c47b6bdc233cf474e376c2a11defb8e78b3503d887e56b,Intact,COC0007594,Confidential,2022-01-22 20:16:23
EVD0007595,C005881,VehicleRecord,evd0007595_vehiclerecord.pdf,/synthetic-evidence/C005881/evd0007595_vehiclerecord.pdf,SYNTH_BANK_SYSTEM,IO0004,2021-11-01 20:28:23,623f49dafebf222a3853179dee73bcb1f31168a7a6560ac7b2dcf5f5469212a1,623f49dafebf222a3853179dee73bcb1f31168a7a6560ac7b2dcf5f5469212a1,Intact,COC0007595,Restricted,2021-11-02 02:15:23
EVD0007596,C009395,Report,evd0007596_report.pdf,/synthetic-evidence/C009395/evd0007596_report.pdf,SYNTH_RTO_SYSTEM,IO0159,2025-03-09 16:17:49,a3c2057c0d5ed777d878b360c42651b7c2425cd5e04ce01a92c013ae7de8403f,a3c2057c0d5ed777d878b360c42651b7c2425cd5e04ce01a92c013ae7de8403f,Intact,COC0007596,Highly Restricted,2025-03-10 08:37:49
EVD0007597,C008180,Image,evd0007597_image.jpg,/synthetic-evidence/C008180/evd0007597_image.jpg,SYNTH_POLICE_RECORDS,IO0069,2026-03-13 15:32:41,f067e506a55eb03e36665a355d9e23d36deac152ed9cf81689a6fd17c7cde531,f067e506a55eb03e36665a355d9e23d36deac152ed9cf81689a6fd17c7cde531,Intact,COC0007597,Highly Restricted,2026-03-13 15:41:41
EVD0007598,C004880,CCTV,evd0007598_cctv.mp4,/synthetic-evidence/C004880/evd0007598_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0146,2023-09-06 09:55:37,38003fd1df2388306ed53696e5d7d5cf5a163d85365345a50664c0fb99eee90f,38003fd1df2388306ed53696e5d7d5cf5a163d85365345a50664c0fb99eee90f,Intact,COC0007598,Restricted,2023-09-07 02:57:37
EVD0007599,C005543,CDR,evd0007599_cdr.csv,/synthetic-evidence/C005543/evd0007599_cdr.csv,SYNTH_POLICE_RECORDS,IO0327,2023-10-07 20:32:14,dbc42229fe19bf69900513d595113d32a5c12d28ea8d63e03129926f77f61dda,dbc42229fe19bf69900513d595113d32a5c12d28ea8d63e03129926f77f61dda,Intact,COC0007599,Highly Restricted,2023-10-07 22:51:14
EVD0007600,C001043,LocationRecord,evd0007600_locationrecord.json,/synthetic-evidence/C001043/evd0007600_locationrecord.json,SYNTH_BANK_SYSTEM,IO0037,2021-07-18 18:12:53,18d427cbb739333d63dd71beff7051195c8e13d91f5f705da9e43823ed7835a1,18d427cbb739333d63dd71beff7051195c8e13d91f5f705da9e43823ed7835a1,Intact,COC0007600,Internal,2021-07-19 15:04:53
EVD0007601,C005131,CCTV,evd0007601_cctv.mp4,/synthetic-evidence/C005131/evd0007601_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0316,2025-05-22 23:14:21,9d1d884807086882e6504116f5c588901d60cf3f1c1e5430a1e7d797f23fbc2c,9d1d884807086882e6504116f5c588901d60cf3f1c1e5430a1e7d797f23fbc2c,Intact,COC0007601,Confidential,2025-05-23 07:16:21
EVD0007602,C007102,LocationRecord,evd0007602_locationrecord.json,/synthetic-evidence/C007102/evd0007602_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0302,2023-11-03 21:42:14,3623102f4832e6e00874b8c3a00eefba2473e6496ac4f24372378868d433631d,3623102f4832e6e00874b8c3a00eefba2473e6496ac4f24372378868d433631d,Intact,COC0007602,Confidential,2023-11-04 11:42:14
EVD0007603,C009867,FinancialRecord,evd0007603_financialrecord.csv,/synthetic-evidence/C009867/evd0007603_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0329,2019-01-20 05:24:07,a6f08edaa33c500d666552e595fc7ad32b1c498dc30b4811f4f0cb2040b1889b,a6f08edaa33c500d666552e595fc7ad32b1c498dc30b4811f4f0cb2040b1889b,Intact,COC0007603,Confidential,2019-01-20 18:08:07
EVD0007604,C007323,FinancialRecord,evd0007604_financialrecord.csv,/synthetic-evidence/C007323/evd0007604_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0259,2023-08-16 02:34:29,d6ecbb5840d096c29971efa160f26c97b7bcf54d375d502a2727af6d807c0e37,d6ecbb5840d096c29971efa160f26c97b7bcf54d375d502a2727af6d807c0e37,Intact,COC0007604,Restricted,2023-08-16 12:43:29
EVD0007605,C005927,FinancialRecord,evd0007605_financialrecord.csv,/synthetic-evidence/C005927/evd0007605_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0289,2022-08-13 22:26:09,6634e2441001c644105fb90655d72f1489ad36e9827f679c4d11b687c397b98f,6634e2441001c644105fb90655d72f1489ad36e9827f679c4d11b687c397b98f,Intact,COC0007605,Restricted,2022-08-14 05:58:09
EVD0007606,C003274,CCTV,evd0007606_cctv.mp4,/synthetic-evidence/C003274/evd0007606_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0275,2024-10-18 15:29:46,70596ab20028e5c92b3f30375fa522cf021089976b507402ee509707f55ce2f7,70596ab20028e5c92b3f30375fa522cf021089976b507402ee509707f55ce2f7,Intact,COC0007606,Highly Restricted,2024-10-19 00:08:46
EVD0007607,C000341,CCTV,evd0007607_cctv.mp4,/synthetic-evidence/C000341/evd0007607_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0118,2026-06-12 05:00:17,52ec94a63c9f859d71bf4d74f1170020a8edd27cf96c81394533f60d652a861a,52ec94a63c9f859d71bf4d74f1170020a8edd27cf96c81394533f60d652a861a,Intact,COC0007607,Restricted,2026-06-12 23:13:17
EVD0007608,C000048,CDR,evd0007608_cdr.csv,/synthetic-evidence/C000048/evd0007608_cdr.csv,SYNTH_CCTV_SYSTEM,IO0159,2020-02-24 14:45:43,78c1fee836c9c4a3eea5b182069c6bb46aa2404aa79183a32c65bd58a822e0c1,78c1fee836c9c4a3eea5b182069c6bb46aa2404aa79183a32c65bd58a822e0c1,Intact,COC0007608,Highly Restricted,2020-02-24 19:34:43
EVD0007609,C000176,CCTV,evd0007609_cctv.mp4,/synthetic-evidence/C000176/evd0007609_cctv.mp4,SYNTH_BANK_SYSTEM,IO0208,2023-11-08 11:14:42,27e83c003a0c85780ff364048583d2dfbfc5aeb691a137dfc6a97e97b99383f5,27e83c003a0c85780ff364048583d2dfbfc5aeb691a137dfc6a97e97b99383f5,Intact,COC0007609,Internal,2023-11-08 15:01:42
EVD0007610,C009015,CCTV,evd0007610_cctv.mp4,/synthetic-evidence/C009015/evd0007610_cctv.mp4,SYNTH_RTO_SYSTEM,IO0250,2023-08-08 01:53:48,9706f5b924292cbabc77348dac11c308ea0d8abf41f31dba41aad818e8ac164b,9706f5b924292cbabc77348dac11c308ea0d8abf41f31dba41aad818e8ac164b,Intact,COC0007610,Restricted,2023-08-08 15:44:48
EVD0007611,C008437,Document,evd0007611_document.pdf,/synthetic-evidence/C008437/evd0007611_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0228,2022-05-01 23:08:27,255aff6a8898b2de49ca28026c68b89790819e8dd46cddb6d27c5b22577033fa,255aff6a8898b2de49ca28026c68b89790819e8dd46cddb6d27c5b22577033fa,Intact,COC0007611,Restricted,2022-05-02 02:28:27
EVD0007612,C005949,LocationRecord,evd0007612_locationrecord.json,/synthetic-evidence/C005949/evd0007612_locationrecord.json,SYNTH_CCTV_SYSTEM,IO0324,2024-06-02 01:28:02,2ed194107a94001e84f0b822d36710ad7a8c327f7104e98333ff86018782ae57,2ed194107a94001e84f0b822d36710ad7a8c327f7104e98333ff86018782ae57,Intact,COC0007612,Confidential,2024-06-02 09:00:02
EVD0007613,C007427,FinancialRecord,evd0007613_financialrecord.csv,/synthetic-evidence/C007427/evd0007613_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0034,2021-01-06 10:09:06,0bd67aa7ffd255c68bfe54aeb1be1fbd44c352974a51eeba8145d9f01e5fa0b7,0bd67aa7ffd255c68bfe54aeb1be1fbd44c352974a51eeba8145d9f01e5fa0b7,Intact,COC0007613,Internal,2021-01-06 13:00:06
EVD0007614,C001115,VehicleRecord,evd0007614_vehiclerecord.pdf,/synthetic-evidence/C001115/evd0007614_vehiclerecord.pdf,SYNTH_RTO_SYSTEM,IO0157,2026-07-31 14:47:58,bc8f70191e390afdd65e5eb1ee2c2756149b8bf786ca0f9a795ad24d6168247e,bc8f70191e390afdd65e5eb1ee2c2756149b8bf786ca0f9a795ad24d6168247e,Intact,COC0007614,Confidential,2026-08-01 14:18:58
EVD0007615,C003348,FIR,evd0007615_fir.pdf,/synthetic-evidence/C003348/evd0007615_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0335,2024-05-31 06:44:03,c72af358812b805b91df8bb873526301a4d5ec303f51c7e42c7907717cece40e,c72af358812b805b91df8bb873526301a4d5ec303f51c7e42c7907717cece40e,Intact,COC0007615,Internal,2024-06-01 04:19:03
EVD0007616,C004654,LocationRecord,evd0007616_locationrecord.json,/synthetic-evidence/C004654/evd0007616_locationrecord.json,SYNTH_LOCATION_SYSTEM,IO0056,2024-04-22 04:02:07,0f4ce9c08b073dea9c5ad0f624998e50523bb5fa52d77bcd263cce7945c65de6,0f4ce9c08b073dea9c5ad0f624998e50523bb5fa52d77bcd263cce7945c65de6,Intact,COC0007616,Restricted,2024-04-22 13:40:07
EVD0007617,C007034,Document,evd0007617_document.pdf,/synthetic-evidence/C007034/evd0007617_document.pdf,SYNTH_POLICE_RECORDS,IO0283,2023-04-07 18:51:22,6e538d02472fce284f8eed386949afd7d60ace15ba1a8a1f8e70b60c0336c77d,6e538d02472fce284f8eed386949afd7d60ace15ba1a8a1f8e70b60c0336c77d,Intact,COC0007617,Restricted,2023-04-08 16:25:22
EVD0007618,C001864,CDR,evd0007618_cdr.csv,/synthetic-evidence/C001864/evd0007618_cdr.csv,SYNTH_CCTV_SYSTEM,IO0346,2024-05-11 02:29:48,89e5825665fc345a0e92a13a12bd4821f31c609c7e2d48f2b851dd0cd5987f6d,ed36f0875741c3e6402661a396790be80809ca3a1ddb8d8c2dfdaaa46c47343b,HashMismatch,COC0007618,Confidential,2024-05-11 10:27:48
EVD0007619,C001538,FinancialRecord,evd0007619_financialrecord.csv,/synthetic-evidence/C001538/evd0007619_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0164,2023-01-11 12:29:15,c513b8dc886609efeadaa9de9f34434b5b5c009c2455ac7a4c108d3ef679b579,c513b8dc886609efeadaa9de9f34434b5b5c009c2455ac7a4c108d3ef679b579,Intact,COC0007619,Internal,2023-01-11 22:31:15
EVD0007620,C003606,CDR,evd0007620_cdr.csv,/synthetic-evidence/C003606/evd0007620_cdr.csv,SYNTH_CCTV_SYSTEM,IO0152,2023-02-26 04:15:47,0c704e5825051a33fedc161129a46a77950911529b3d7489f8b79b0a101a78a4,0c704e5825051a33fedc161129a46a77950911529b3d7489f8b79b0a101a78a4,Intact,COC0007620,Internal,2023-02-26 20:28:47
