transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,transaction_type,channel,merchant_id,location_id,reference_number,status,description,source
TXN0070413,2025-02-16 00:36:19,ACC000675,ACC006026,22331.22,INR,Card,Branch,MER01725,LOC004787,REF2203805071,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070414,2026-03-01 10:27:06,ACC006030,ACC001091,11402.52,INR,IMPS,POS,,LOC000311,REF6583509838,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070415,2022-01-19 21:01:34,ACC001251,ACC009860,34663.78,INR,UPI,API,MER02723,LOC001622,REF1542967489,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070416,2021-11-30 04:49:56,ACC006766,ACC000213,55141.40,INR,UPI,POS,MER00713,LOC001574,REF3589301309,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070417,2025-03-26 20:28:10,ACC005323,ACC005109,40150.97,INR,Card,Internet Banking,MER00881,LOC002195,REF1681398449,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0070418,2024-10-02 20:20:48,ACC002487,ACC001254,181768.11,INR,IMPS,Internet Banking,,LOC000449,REF9715589558,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070419,2023-01-05 12:24:17,ACC003148,ACC009201,28981.58,INR,UPI,Internet Banking,MER00183,LOC004962,REF3199869546,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070420,2021-07-04 05:33:45,ACC008263,ACC003183,26198.86,INR,Card,Internet Banking,MER02594,LOC003173,REF2136996702,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0070421,2020-07-04 18:41:26,ACC000468,ACC004083,36873.70,INR,BankTransfer,Internet Banking,,LOC001978,REF5184219028,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0070422,2026-02-19 00:06:21,ACC001251,ACC006811,142603.30,INR,IMPS,API,,LOC000715,REF4493655247,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0070423,2021-06-14 17:02:11,ACC007635,ACC002603,403841.88,INR,NEFT,POS,,LOC001543,REF9586741860,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0070424,2022-12-12 07:56:59,ACC000347,ACC007408,460738.67,INR,RTGS,Branch,,LOC002431,REF8372235500,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0070425,2025-09-22 02:55:32,ACC005134,ACC000544,23645.32,INR,UPI,POS,MER01725,LOC004607,REF6291324852,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070426,2026-01-28 11:10:43,ACC001431,ACC005311,14294.04,INR,UPI,POS,MER02492,LOC000854,REF4478770969,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070427,2019-09-12 02:06:01,ACC007967,ACC000956,31220.04,INR,Card,API,MER02677,LOC003641,REF3366653751,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070428,2020-04-17 07:06:32,ACC008772,ACC008192,26742.11,INR,IMPS,Internet Banking,,LOC000296,REF2061733647,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0070429,2025-07-29 08:35:10,ACC009384,ACC001739,1572831.49,INR,RTGS,ATM,,LOC002766,REF5281403365,Pending,Synthetic RTGS transaction,SYNTH_BANK_CORE
TXN0070430,2023-11-19 19:43:34,ACC005367,ACC003887,34346.28,INR,UPI,Branch,MER02196,LOC004807,REF5525759428,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070431,2020-12-31 10:43:47,ACC002297,ACC009892,85147.75,INR,IMPS,Branch,,LOC004189,REF5967866292,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070432,2019-10-31 03:06:22,ACC008789,ACC001264,51403.39,INR,IMPS,API,,LOC001672,REF2151321564,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070433,2020-06-01 23:56:10,ACC007756,ACC005117,65479.99,INR,UPI,POS,MER00895,LOC002442,REF4234233021,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070434,2020-02-17 09:35:38,ACC008035,ACC008419,44750.59,INR,IMPS,Mobile,,LOC004472,REF8508148354,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070435,2020-10-03 17:26:27,ACC002379,ACC009588,313829.46,INR,NEFT,Mobile,,LOC002240,REF3205264148,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0070436,2022-02-07 00:01:24,ACC000476,ACC006859,50205.01,INR,IMPS,Internet Banking,,LOC003562,REF8819209597,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0070437,2022-12-07 13:53:57,ACC002657,ACC000934,12467.04,INR,Card,API,MER01092,LOC002492,REF9219595695,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070438,2021-05-08 04:07:22,ACC009227,ACC000571,10203.55,INR,CashWithdrawal,Internet Banking,,LOC002460,REF3992474627,Completed,Synthetic CashWithdrawal transaction,SYNTH_LEGACY_FINANCE
TXN0070439,2022-09-18 02:59:52,ACC007655,ACC006766,45662.62,INR,UPI,Mobile,MER00292,LOC001765,REF8127186982,Failed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070440,2025-12-22 10:40:18,ACC006957,ACC007729,68783.92,INR,UPI,Internet Banking,MER00996,LOC004934,REF5305641297,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070441,2022-03-31 14:36:22,ACC001749,ACC009671,173299.30,INR,IMPS,ATM,,LOC002219,REF2420008138,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0070442,2022-07-17 17:11:37,ACC002251,ACC000978,216533.64,INR,BankTransfer,ATM,,LOC000794,REF2013079189,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0070443,2022-11-21 22:42:03,ACC004024,ACC005191,110470.72,INR,NEFT,Mobile,,LOC001731,REF1298192634,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0070444,2025-03-03 20:32:42,ACC001969,ACC006135,36553.39,INR,Card,Mobile,MER00326,LOC003512,REF2845271663,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0070445,2026-01-05 20:14:29,ACC005967,ACC005638,167821.92,INR,IMPS,Internet Banking,,LOC001108,REF7229376018,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070446,2023-09-12 02:31:41,ACC008700,ACC008029,64165.03,INR,UPI,POS,MER01275,LOC004886,REF8533544589,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070447,2023-01-08 21:41:10,ACC008223,ACC002927,50824.18,INR,UPI,ATM,MER02203,LOC002285,REF8387073909,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070448,2022-04-30 03:13:12,ACC004896,ACC009706,287549.53,INR,NEFT,API,,LOC002556,REF9149948169,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0070449,2019-12-31 19:50:10,ACC007838,ACC009844,1954.64,INR,Card,POS,MER01104,LOC002671,REF4677594090,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070450,2026-01-06 00:59:34,ACC006943,ACC004221,42636.74,INR,UPI,ATM,MER00183,LOC003446,REF6638403233,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070451,2019-10-25 00:58:26,ACC006886,ACC006244,2697.99,INR,UPI,Branch,MER01002,LOC002026,REF2057266906,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070452,2023-09-21 05:14:55,ACC008085,ACC008929,945836.31,INR,RTGS,Mobile,,LOC004786,REF3904770033,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0070453,2020-07-17 17:54:26,ACC009330,ACC003670,68692.44,INR,UPI,Branch,MER02197,LOC003477,REF7462353103,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070454,2020-04-14 08:29:21,ACC008465,ACC002847,5956.90,INR,BankTransfer,Internet Banking,,LOC002631,REF7032525732,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070455,2021-11-14 18:52:57,ACC002174,ACC000089,10035.21,INR,UPI,Branch,MER00414,LOC002484,REF4629485960,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070456,2024-06-03 20:19:15,ACC006619,ACC002334,35724.52,INR,IMPS,ATM,,LOC001551,REF5944729401,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070457,2020-03-13 14:39:15,ACC006718,ACC001297,479705.06,INR,RTGS,API,,LOC002944,REF5444798190,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0070458,2022-06-09 03:09:33,ACC004595,ACC009219,6144.68,INR,UPI,Branch,MER00358,LOC002415,REF5340435036,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070459,2021-05-27 10:28:34,ACC001579,ACC003023,50247.54,INR,UPI,Mobile,MER01956,LOC001156,REF9464769127,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070460,2019-06-09 11:08:45,ACC001563,ACC009614,129701.73,INR,IMPS,API,,LOC003841,REF7786234046,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070461,2020-08-25 18:35:48,ACC009285,ACC004581,1037071.09,INR,RTGS,API,,LOC002496,REF4194680542,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0070462,2024-01-30 19:02:11,ACC001742,ACC009708,191925.71,INR,IMPS,API,,LOC003106,REF4030234291,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0070463,2020-04-04 21:31:05,ACC001659,ACC007917,64512.25,INR,UPI,Branch,MER02890,LOC003559,REF2462583853,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070464,2019-06-22 16:40:10,ACC008758,ACC006998,26377.14,INR,Card,ATM,MER02104,LOC002713,REF8667057806,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070465,2026-07-11 07:23:02,ACC002361,ACC004928,19714.92,INR,UPI,Mobile,MER01288,LOC003950,REF4138686555,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070466,2020-08-24 16:55:12,ACC009113,ACC004922,155645.05,INR,BankTransfer,Branch,,LOC001842,REF3519335124,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0070467,2020-07-14 03:41:44,ACC007030,ACC005741,5629.47,INR,Card,Internet Banking,MER02007,LOC000942,REF7433119469,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070468,2019-04-29 07:11:33,ACC006696,ACC007377,69735.28,INR,UPI,Mobile,MER00701,LOC001287,REF7551463761,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070469,2023-11-04 12:02:19,ACC007337,ACC001009,310109.49,INR,NEFT,API,,LOC000100,REF3910201115,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0070470,2021-05-26 06:03:38,ACC008055,ACC007978,676.94,INR,UPI,Mobile,MER02946,LOC004880,REF4302523748,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070471,2022-06-28 15:21:27,ACC002819,ACC002351,64982.58,INR,UPI,ATM,MER01470,LOC002309,REF5023556507,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070472,2021-06-10 07:42:49,ACC008001,ACC001184,233840.26,INR,BankTransfer,Branch,,LOC000691,REF6881561786,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070473,2026-04-30 14:46:05,ACC000276,ACC000404,15319.39,INR,UPI,Internet Banking,MER00693,LOC003076,REF9164704372,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070474,2023-12-24 09:23:19,ACC008855,ACC004226,431775.70,INR,NEFT,ATM,,LOC002931,REF4206840816,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0070475,2026-06-13 01:20:03,ACC002877,ACC006538,28460.09,INR,CashDeposit,Branch,,LOC000641,REF4203570644,Completed,Synthetic CashDeposit transaction,SYNTH_NEFT_RTGS
TXN0070476,2020-08-28 23:00:05,ACC006002,ACC002731,69227.56,INR,UPI,POS,MER02901,LOC000899,REF9676450175,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070477,2024-11-26 05:36:57,ACC007558,ACC000096,90100.71,INR,IMPS,ATM,,LOC001602,REF1000474337,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070478,2024-03-17 04:47:21,ACC002737,ACC003386,127468.81,INR,IMPS,ATM,,LOC003411,REF2462964502,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070479,2026-05-19 04:25:52,ACC003181,ACC001605,44242.02,INR,UPI,API,MER00938,LOC002495,REF9829336388,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070480,2024-01-06 18:50:24,ACC009281,ACC004912,131874.60,INR,IMPS,Internet Banking,,LOC004942,REF8486286869,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070481,2026-06-19 21:28:13,ACC008964,ACC008857,13307.61,INR,IMPS,ATM,,LOC001457,REF7789630789,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070482,2021-12-07 23:57:08,ACC002223,ACC000231,443235.66,INR,NEFT,Internet Banking,,LOC001234,REF3904358487,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0070483,2024-04-05 20:22:20,ACC009048,ACC007657,389317.66,INR,RTGS,Branch,,LOC004471,REF4340252183,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0070484,2023-09-18 22:59:45,ACC009803,ACC000699,181412.86,INR,IMPS,Internet Banking,,LOC004975,REF9944391778,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0070485,2025-12-07 19:38:50,ACC007501,ACC002000,57183.22,INR,IMPS,ATM,,LOC002865,REF1686798924,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070486,2022-04-19 23:06:03,ACC009456,ACC004505,56020.81,INR,UPI,API,MER02907,LOC003100,REF1185859230,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070487,2024-10-20 10:35:51,ACC008291,ACC001035,42533.07,INR,UPI,Branch,MER02206,LOC000537,REF8480554766,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070488,2026-03-24 14:53:52,ACC000238,ACC009089,67612.72,INR,CashDeposit,Mobile,,LOC000035,REF4951203422,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0070489,2024-01-17 16:31:31,ACC007097,ACC003838,63766.27,INR,UPI,API,MER02227,LOC001081,REF5620125266,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070490,2019-03-05 20:12:32,ACC004688,ACC001991,251840.03,INR,NEFT,ATM,,LOC001517,REF8030999065,Completed,Synthetic NEFT transaction,SYNTH_LEGACY_FINANCE
TXN0070491,2023-01-23 04:36:57,ACC006973,ACC009695,40456.49,INR,Card,Internet Banking,MER02139,LOC001493,REF4285756592,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070492,2023-11-10 11:20:40,ACC005982,ACC000730,34772.90,INR,UPI,API,MER02641,LOC002067,REF1062091315,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070493,2024-09-12 06:48:45,ACC005932,ACC001093,9249.92,INR,UPI,ATM,MER00541,LOC004729,REF4034540664,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070494,2024-01-29 19:51:10,ACC002106,ACC007389,44530.26,INR,UPI,API,MER01977,LOC003458,REF6062506408,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070495,2024-07-28 11:52:58,ACC009571,ACC007215,54016.09,INR,UPI,Internet Banking,MER00311,LOC001740,REF8975937501,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070496,2019-04-19 09:10:05,ACC003320,ACC009968,57429.68,INR,IMPS,POS,,LOC000260,REF3759888046,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0070497,2020-09-15 22:16:00,ACC002187,ACC007394,1280177.29,INR,RTGS,Branch,,LOC001206,REF4552509684,Completed,Synthetic RTGS transaction,SYNTH_UPI_SWITCH
TXN0070498,2020-02-27 22:34:51,ACC006442,ACC005397,63046.89,INR,UPI,ATM,MER01726,LOC004154,REF5288760764,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070499,2024-04-24 18:44:38,ACC008305,ACC000871,109592.58,INR,BankTransfer,API,,LOC001445,REF2864939781,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0070500,2023-06-18 04:32:39,ACC009893,ACC006863,84196.20,INR,NEFT,Internet Banking,,LOC002626,REF7797897031,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0070501,2021-09-05 06:26:41,ACC000334,ACC004905,12269.32,INR,UPI,Mobile,MER00028,LOC004504,REF8332591752,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0070502,2021-10-04 19:00:12,ACC005770,ACC004394,37388.31,INR,UPI,Internet Banking,MER00109,LOC003797,REF7216034053,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070503,2020-06-17 17:02:07,ACC005888,ACC000574,31499.96,INR,Card,Branch,MER01521,LOC000032,REF9952236651,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070504,2022-01-03 21:58:12,ACC002575,ACC009027,38250.39,INR,Card,Branch,MER02716,LOC004826,REF9007939168,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070505,2026-02-23 21:28:36,ACC009634,ACC004714,32018.95,INR,Card,Internet Banking,MER01014,LOC000729,REF6550050078,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070506,2021-09-01 20:15:47,ACC004663,ACC006011,28217.35,INR,Card,Internet Banking,MER00817,LOC003546,REF9749757665,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070507,2023-01-26 11:06:20,ACC003467,ACC001150,49912.53,INR,Card,POS,MER01906,LOC003923,REF5848377801,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070508,2023-06-14 10:56:27,ACC005308,ACC001226,18473.35,INR,UPI,Internet Banking,MER01108,LOC003764,REF2366122489,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070509,2020-11-21 11:38:53,ACC003238,ACC008600,111285.88,INR,BankTransfer,POS,,LOC004853,REF9355300060,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070510,2021-05-03 21:14:21,ACC008710,ACC002139,95275.65,INR,BankTransfer,Mobile,,LOC001093,REF3165445272,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0070511,2019-09-02 09:24:10,ACC003342,ACC004812,166032.68,INR,IMPS,ATM,,LOC001276,REF2234011052,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070512,2025-05-13 10:52:40,ACC005935,ACC003780,28356.18,INR,UPI,ATM,MER01396,LOC003172,REF3486913247,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070513,2020-07-16 14:30:40,ACC004756,ACC009278,38930.09,INR,Card,API,MER02208,LOC000046,REF1732133800,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0070514,2021-08-24 13:24:20,ACC008575,ACC003492,6378.55,INR,Card,Mobile,MER01348,LOC003186,REF8165864829,Completed,Synthetic Card transaction,SYNTH_UPI_SWITCH
TXN0070515,2021-07-26 05:11:06,ACC006775,ACC008993,44160.35,INR,UPI,Mobile,MER01190,LOC000707,REF4739423520,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070516,2024-09-26 18:03:03,ACC000011,ACC003596,362065.92,INR,NEFT,ATM,,LOC000520,REF3210718549,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0070517,2026-06-09 14:49:53,ACC008420,ACC002849,162647.05,INR,IMPS,Mobile,,LOC000169,REF4428981023,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0070518,2023-07-09 02:40:03,ACC003123,ACC005729,14553.81,INR,Card,Branch,MER01034,LOC001333,REF2488442342,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0070519,2020-02-24 04:01:10,ACC009775,ACC007033,473923.19,INR,RTGS,Branch,,LOC004135,REF7066422672,Completed,Synthetic RTGS transaction,SYNTH_UPI_SWITCH
TXN0070520,2025-12-16 16:44:28,ACC008852,ACC002109,84465.50,INR,IMPS,Internet Banking,,LOC003139,REF7739720545,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0070521,2021-04-30 03:23:37,ACC007000,ACC004708,1878228.87,INR,RTGS,API,,LOC004832,REF6106108882,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0070522,2020-12-04 14:14:07,ACC009825,ACC001433,57751.55,INR,BankTransfer,Mobile,,LOC002304,REF2400389221,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070523,2024-07-26 01:23:33,ACC006811,ACC003092,60253.38,INR,UPI,POS,MER01451,LOC000403,REF8748974676,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070524,2023-10-06 15:21:58,ACC009241,ACC007434,13757.85,INR,Card,ATM,MER00022,LOC002172,REF2849912673,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0070525,2020-07-03 08:13:52,ACC006553,ACC004266,22475.26,INR,IMPS,ATM,,LOC003372,REF3917951419,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070526,2020-03-18 20:14:29,ACC004939,ACC000118,187229.73,INR,IMPS,Mobile,,LOC003592,REF5721779267,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070527,2019-07-12 22:49:13,ACC008227,ACC003712,287717.10,INR,BankTransfer,Internet Banking,,LOC004419,REF2193692527,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070528,2024-12-15 20:22:23,ACC005575,ACC001180,75634.12,INR,IMPS,ATM,,LOC003194,REF4466983244,Pending,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0070529,2022-11-03 03:33:16,ACC000761,ACC001310,46377.92,INR,UPI,Internet Banking,MER01043,LOC000807,REF4369570807,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070530,2019-11-23 14:47:28,ACC009710,ACC002775,17862.00,INR,UPI,Mobile,MER02381,LOC001240,REF7894868385,Reversed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0070531,2026-03-18 22:20:45,ACC005860,ACC008752,12177.59,INR,UPI,POS,MER00679,LOC001982,REF4303759064,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070532,2026-08-21 07:09:46,ACC006710,ACC007853,182769.20,INR,BankTransfer,API,,LOC003855,REF2908279308,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0070533,2021-05-27 21:34:28,ACC007902,ACC000779,16356.34,INR,CashDeposit,POS,,LOC002865,REF2642225659,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0070534,2025-05-31 17:30:15,ACC003760,ACC007776,99775.22,INR,IMPS,Branch,,LOC003560,REF2084182654,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0070535,2024-03-24 02:20:46,ACC006244,ACC003171,5446.80,INR,UPI,Internet Banking,MER02390,LOC001734,REF1258469667,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070536,2026-08-06 14:59:41,ACC009889,ACC004078,155545.58,INR,BankTransfer,ATM,,LOC004620,REF2307595911,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0070537,2026-04-28 18:35:19,ACC009058,ACC001663,103164.95,INR,NEFT,Mobile,,LOC004579,REF9618340039,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0070538,2024-01-20 09:37:05,ACC005271,ACC006977,7105.73,INR,UPI,ATM,MER00820,LOC001407,REF5520235219,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070539,2022-09-07 20:20:30,ACC007397,ACC002759,11468.35,INR,Card,API,MER00323,LOC003710,REF3022935026,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0070540,2023-01-06 01:16:07,ACC001258,ACC003586,35105.76,INR,IMPS,ATM,,LOC004148,REF5578489006,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0070541,2021-11-21 12:07:18,ACC001134,ACC009400,295647.86,INR,BankTransfer,API,,LOC004966,REF9499857610,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0070542,2019-03-03 19:31:44,ACC006203,ACC008677,4724.86,INR,UPI,Internet Banking,MER00801,LOC002074,REF2651513102,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070543,2022-02-22 06:22:33,ACC009160,ACC006208,15570.80,INR,UPI,Branch,MER01716,LOC003209,REF4276780373,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0070544,2019-11-02 04:12:57,ACC003733,ACC001839,63924.97,INR,UPI,API,MER00325,LOC004377,REF6021028209,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0070545,2023-12-16 22:38:56,ACC003719,ACC002144,69228.04,INR,UPI,API,MER00016,LOC003910,REF5277056281,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0070546,2019-11-24 05:11:46,ACC002658,ACC007019,293959.33,INR,BankTransfer,ATM,,LOC001207,REF7127811465,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0070547,2020-11-17 15:21:45,ACC004139,ACC003290,176698.58,INR,IMPS,Internet Banking,,LOC004498,REF8462627461,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0070548,2025-09-14 19:56:19,ACC002474,ACC007255,211792.85,INR,NEFT,Branch,,LOC002211,REF2905228178,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0070549,2026-06-16 18:02:07,ACC009914,ACC003015,149061.30,INR,BankTransfer,ATM,,LOC004271,REF6077880295,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
